objectid,region_id,region_name,district_id,district_name,countryside_id,countryside_name,countryside_id_cadastre,countryside_name_cadastre,countryside_id_soato,countryside_name_soato,shape_Length,shape_Area,tin,sector
4022,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:016,Bogʻichinor MFY,1718238016,Bogʻichinor MFY,4920,BOGʻICHINOR,12613,3776440,202931440,2
4023,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:039,Bunyodkor MFY,1718238039,Bunyodkor MFY,4943,BUNYODKOR,10005,2779704,202844690,4
4024,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:017,Vorsin MFY,1718238017,Vorsin MFY,4921,VORSIN,8982,4008094,202868226,2
4025,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:023,Bahshitepa (Nurli yo'l) MFY,1718238023,Bahshitepa (Nurli yo'l) MFY,0,,23491,14476405,0,0
4026,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:002,Galabotir MFY,1718238002,Galabotir MFY,4906,GALABOTIR,15437,7264717,202868219,1
4027,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:003,Gʻoʻlba MFY,1718238003,Gʻoʻlba MFY,4907,GʻOʻLBA,20207,14321352,202868202,1
4028,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:040,Gulobod MFY,1718238040,Gulobod MFY,4944,GULOBOD,7392,2473281,202844651,4
4029,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:041,Davlatobod MFY,1718238041,Davlatobod MFY,4945,DAVLATOBOD,22827,10986223,202844683,4
4030,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:004,Doʻstlik MFY,1718238004,Doʻstlik MFY,4908,DOʻSTLIK,17083,7536720,202832191,1
4031,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:027,Jalolobod MFY,1718238027,Jalolobod MFY,4931,JALOLOBOD,11977,6219837,202868123,3
4032,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:028,Jumabozor MFY,1718238028,Jumabozor MFY,4932,JUMABOZOR,14570,4412499,202863716,3
4033,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:005,Zarafshon MFY,1718238005,Zarafshon MFY,4909,ZARAFSHON,17660,10007081,202859839,1
4034,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:042,Ilimobod MFY,1718238042,Ilimobod MFY,0,,15133,10320460,0,0
4035,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:044,Nayman MFY,1718238044,Nayman MFY,4948,NAYMAN,15769,5687578,202859846,4
4036,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:043,Istiqlol MFY,1718238043,Istiqlol MFY,4947,ISTIQLOL,7476,1963242,202868154,4
4037,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:018,Qoʻrgʻoncha MFY,1718238018,Qoʻrgʻoncha MFY,4922,QOʻRGʻONCHA,19863,9175256,202844730,2
4038,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:019,Qoʻshchinor MFY,1718238019,Qoʻshchinor MFY,4923,QOʻSHCHINOR,25694,24592022,202844762,2
4039,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:020,Madaniyat MFY,1718238020,Madaniyat MFY,4924,MADANIYAT,13957,4698340,202832184,2
4040,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:021,Muborak MFY,1718238021,Muborak MFY,4925,MUBORAK,13702,7548741,202813871,2
4041,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:022,Navbahor MFY,1718238022,Navbahor MFY,4926,NAVBAHOR,24743,23118957,202844794,2
4042,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:029,Navzandak MFY,1718238029,Navzandak MFY,4933,NAVZANDAK,14748,8069509,202868179,3
4043,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:037,Shopoʻlot MFY,1718238037,Shopoʻlot MFY,4941,SHOPULOT,19794,7572180,202868115,3
4044,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:045,Nurafshon MFY,1718238045,Nurafshon MFY,4949,NURAFSHON,9201,3141369,202868162,4
4045,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:006,Nuroniy MFY,1718238006,Nuroniy MFY,4910,NURONIY,13651,9078079,202832152,1
4046,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:007,Olmazor MFY,1718238007,Olmazor MFY,4911,OLMAZOR,17577,12489048,202832169,1
4047,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:046,Ravot MFY,1718238046,Ravot MFY,4950,RAVOT,7200,2523038,202844786,4
4048,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:030,Saribozor MFY,1718238030,Saribozor MFY,4934,SARIBOZOR,12911,4911496,202863709,3
4049,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:036,Xoʻjaqishloq MFY,1718238036,Xoʻjaqishloq MFY,4940,XOʻJAQISHLOQ,12238,6569870,202863691,3
4050,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:031,Sariosiyo MFY,1718238031,Sariosiyo MFY,4935,SARIOSIYO,14112,9308818,202844779,3
4051,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:047,Sochak MFY,1718238047,Sochak MFY,4951,SOCHAK,12076,2602040,202844644,4
4052,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:032,Talli-ota MFY,1718238032,Talli-ota MFY,4936,TALLIOTA,17577,11758075,202868194,3
4053,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:008,Taraqqiyot MFY,1718238008,Taraqqiyot MFY,4912,TARAQQIYOT,19530,7434527,202844668,1
4054,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:033,Tepaqishloq MFY,1718238033,Tepaqishloq MFY,4937,TEPAQISHLOQ,14266,4381932,202868186,3
4055,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:009,Oʻzbekiston MFY,1718238009,Oʻzbekiston MFY,4913,OʻZBEKISTON,17860,12172285,202895787,1
4056,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:048,Uzun qishloq MFY,1718238048,Uzun qishloq MFY,4952,UZUNQISHLOQ,11706,4842355,202844715,4
4057,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:049,Ukrach MFY,1718238049,Ukrach MFY,4953,UKRACH,10343,4186731,202844747,4
4058,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:010,Oʼroy Elipok MFY,1718238010,Oʼroy Elipok MFY,4914,URAY ELIPOK,25299,21168013,202844675,1
4059,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:034,Oʻrtaqishloq MFY,1718238034,Oʻrtaqishloq MFY,4938,OʻRTAQISHLOQ,18885,8002674,202868130,3
4060,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:035,Fayziobod MFY,1718238035,Fayziobod MFY,4939,FAYZIOBOD,14672,6358699,202844819,3
4061,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:038,Yastepa MFY,1718238038,Yastepa MFY,4942,YASTEPA,16139,7663661,202863676,3
4062,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:024,Xonchorbogʻ MFY,1718238024,Xonchorbogʻ MFY,4928,XONCHORBOG,9930,3446766,202844612,2
4063,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:011,Xoʻjayuz MFY,1718238011,Xoʻjayuz MFY,4915,XOʻJAYUZ,12928,8818399,202854419,1
4064,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:025,Charogʻbon MFY,1718238025,Charogʻbon MFY,4929,CHAROGʻBON,13782,4817500,202832144,2
4065,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:012,Chorbogʻtepa MFY,1718238012,Chorbogʻtepa MFY,4916,CHORBOGʻTEPA,16931,8499101,202832176,1
4066,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:013,Yangi Xayot MFY,1718238013,Yangi Xayot MFY,4917,YANGI HAYOT,20498,17766731,202854402,1
4067,1718,Samarqand viloyati,1718:238,Toyloq tuman,1718:238:050,Eskijuma MFY,1718238050,Eskijuma MFY,4954,ESKIJUMA,20270,10795161,202844754,4
4068,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:055,Cho'yantepa MFY,1718206055,Cho'yantepa MFY,4184,CHOʻYANTEPA,15819,8119922,202829621,4
4069,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:028,Elobod MFY,1718206028,Elobod MFY,4157,ELOBOD,25066,23975136,202829804,2
4070,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:024,Mirzaarik MFY,1718206024,Mirzaarik MFY,4153,MIRZAARIQ,30609,32249411,303060343,2
4071,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:017,Dexkonobod MFY,1718206017,Dexkonobod MFY,0,,13882,7477847,0,0
4072,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:014,Erganakli MFY,1718206014,Erganakli MFY,4143,ERGANAKLI,29898,18904487,202829574,1
4073,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:001,Bo'dana MFY,1718206001,Bo'dana MFY,4130,BOʻDANA,19203,7782883,202829566,1
4074,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:039,Soxibkor MFY,1718206039,Soxibkor MFY,0,,19295,11447201,0,0
4075,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:010,Oktosh MFY,1718206010,Oktosh MFY,0,,29867,35286154,0,0
4076,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:003,Bulung'ur ariq MFY,1718206003,Bulung'ur ariq MFY,4132,BULUNGʻUR ARIQ,27569,15954814,206103257,1
4077,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:011,O'roqli MFY,1718206011,O'roqli MFY,4141,OʻROQLI,27423,14336308,202829764,1
4078,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:005,Isori O'roqli MFY,1718206005,Isori O'roqli MFY,4134,ISORI OʻROQLI,15024,11116978,207109041,1
4079,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:008,Nebo'sa MFY,1718206008,Nebo'sa MFY,4137,NEBOʻSA,34719,25574799,202829788,1
4080,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:012,Changal MFY,1718206012,Changal MFY,4142,CHANGAL-1,19842,13136712,202829756,1
4081,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:045,Gulobod MFY,1718206045,Gulobod MFY,4174,GULOBOD,30274,22478878,207097082,4
4082,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:048,Oktepa MFY,1718206048,Oktepa MFY,0,,25415,19605829,0,0
4083,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:038,Olmazor MFY,1718206038,Olmazor MFY,4168,OLMAZOR,61241,55353371,202829749,3
4084,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:007,Mingchinor MFY,1718206007,Mingchinor MFY,4136,MINGCHINOR,22844,14455303,202829598,1
4085,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:004,Gulzor MFY,1718206004,Gulzor MFY,4133,GULZOR,23905,20015395,206125554,1
4086,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:013,Nurli yul MFY,1718206013,Nurli yul MFY,4139,NURLI YUL,28454,25901854,202829581,1
4087,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:020,Kildon MFY,1718206020,Kildon MFY,4149,KILDON,8254,3209759,202829614,2
4088,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:021,Kichik kildon MFY,1718206021,Kichik kildon MFY,4150,KICHIK KILDON,14047,9731940,202829645,2
4089,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:025,Sayiltepa MFY,1718206025,Sayiltepa MFY,4154,SAYILTEPA,20331,10859012,207069662,2
4090,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:026,Sarkipchok MFY,1718206026,Sarkipchok MFY,0,,10903,5806112,0,0
4091,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:046,Zarafshon MFY,1718206046,Zarafshon MFY,4175,ZARAFSHON,20939,19251251,202829677,4
4092,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:047,Qo'ng'irot MFY,1718206047,Qo'ng'irot MFY,4176,QOʻNGʻIROT,25205,26441805,204743816,4
4093,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:042,Yangiarik MFY,1718206042,Yangiarik MFY,0,,34110,31847889,0,0
4094,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:041,Kattakishlok MFY,1718206041,Kattakishlok MFY,0,,86747,167066213,0,0
4095,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:043,Avliyo Parpi,1718206043,Avliyo Parpi,4172,AVLIYO-PARPI,24576,10955371,206818957,4
4096,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:053,Xo'jamazgul MFY,1718206053,Xo'jamazgul MFY,4182,XOʻJAMAZGIL,66905,111303029,202829638,4
4097,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:036,Mingtepa MFY,1718206036,Mingtepa MFY,4166,MINGTEPA,31866,28354874,202829717,3
4098,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:032,G'o'bdin MFY,1718206032,G'o'bdin MFY,4161,GʻOʻBDIN,66142,74986319,202829732,3
4099,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:035,Lalmikor MFY,1718206035,Lalmikor MFY,4165,LALMIKOR,36338,66014597,303062958,3
4100,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:030,Beshqo'ton MFY,1718206030,Beshqo'ton MFY,4159,BESHQOʻTON,47519,50865314,202829700,3
4101,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:031,Bog'bon MFY,1718206031,Bog'bon MFY,4160,BOGʻBON,65320,108398701,206490972,3
4102,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:040,Yangiobod MFY,1718206040,Yangiobod MFY,4170,YANGIOBOD,34368,15553282,202829692,3
4103,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:049,Samarkand MFY,1718206049,Samarkand MFY,0,,4684,1201306,0,0
4104,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:051,Ulug'bek MFY,1718206051,Ulug'bek MFY,4180,ULUGʻBEK,8680,2373316,202829503,4
4105,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:016,Amir Temur MFY,1718206016,Amir Temur MFY,4145,AMIR TEMUR,8687,2604886,202829542,2
4106,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:015,Yangiqo'rg'on MFY,1718206015,Yangiqo'rg'on MFY,4144,YANGIQOʻRGʻON,6096,1733777,207136928,1
4107,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:002,Bulung'ur MFY,1718206002,Bulung'ur MFY,4131,BULUNGʻUR,5972,1236688,202829470,1
4108,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:023,Mexrjon MFY,1718206023,Mexrjon MFY,4152,MEXRJON,5225,994558,202829463,2
4109,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:006,Istiklol MFY,1718206006,Istiklol MFY,0,,8939,1764965,0,0
4110,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:034,Do'stlik MFY,1718206034,Do'stlik MFY,4163,DOʻSTLIK,4859,1209824,202829487,3
4111,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:033,Guliston MFY,1718206033,Guliston MFY,4162,GULISTON,4899,1115009,202829527,3
4112,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:037,Navbaxor MFY,1718206037,Navbaxor MFY,4167,NAVBAXOR,6240,2133050,202829494,3
4113,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:044,Beshkuvi MFY,1718206044,Beshkuvi MFY,0,,17658,14723023,0,0
4114,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:050,Suluvqo'rg'on MFY,1718206050,Suluvqo'rg'on MFY,4179,SULUVQOʻRGʻON,21771,15066024,202829653,4
4115,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:052,Xo'jabachcha MFY,1718206052,Xo'jabachcha MFY,4181,XOʻJABACHCHA,15497,9719129,202829660,4
4116,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:009,Niyozmat MFY,1718206009,Niyozmat MFY,4138,NIYOZMAT,28163,15887445,202829771,1
4117,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:018,Kaptarxona MFY,1718206018,Kaptarxona MFY,4147,KAPTARXONA,20525,16804912,202829843,2
4118,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:027,Saxovat MFY,1718206027,Saxovat MFY,4156,SAXOVAT,22539,14489613,202829828,2
4119,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:022,Kirkshodi MFY,1718206022,Kirkshodi MFY,0,,20750,16966400,0,0
4120,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:029,Esonturdi MFY,1718206029,Esonturdi MFY,4158,ESONTURDI,22905,22093858,202829811,2
4121,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:054,Chorbog’ MFY,1718206054,Chorbog’ MFY,4183,CHORBOGʻ,22744,17845359,204991334,4
4122,1718,Samarqand viloyati,1718:206,Bulung'ur tumani,1718:206:019,Alisher Navoiy MFY,1718206019,Alisher Navoiy MFY,15643,ALISHER NAVOIY,18759,13950381,203748524,2
4123,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:033,Qoramoʻyin MFY,1718209033,Qoramoʻyin MFY,10763,QORAMOʻYIN,42962,47139855,202698374,4
4124,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:034,Beshbola MFY,1718209034,Beshbola MFY,4216,BESHBOLA,39891,37303499,202698382,4
4125,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:024,Olmazor MFY,1718209024,Olmazor MFY,4213,OLMAZOR,39174,49211751,202704682,3
4126,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:022,Nayman MFY,1718209022,Nayman MFY,4212,NAYMAN,31639,43112513,202694887,3
4127,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:025,Quduqli MFY,1718209025,Quduqli MFY,4210,QUDUQLI,23443,19551375,206999654,3
4128,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:023,Eski Jomboy MFY,1718209023,Eski Jomboy MFY,4215,ESKI JOMBOY,15617,10648224,202704699,3
4129,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:026,Qoʻrgʻonsalomon MFY,1718209026,Qoʻrgʻonsalomon MFY,4211,QOʻRGʻONSALOMON,24179,23644342,202709081,3
4130,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:028,Saroy MFY,1718209028,Saroy MFY,10967,SAROY,14778,11342092,202694910,3
4131,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:021,Zarafshon MFY,1718209021,Zarafshon MFY,4209,ZARAFSHON,34479,23466900,202713807,3
4132,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:037,Soʻxmon MFY,1718209037,Soʻxmon MFY,0,,25431,16985343,0,0
4133,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:027,Dehqonobod MFY,1718209027,Dehqonobod MFY,4208,DEXQONOBOD,12890,5370495,202704746,3
4134,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:036,Nazar MFY,1718209036,Nazar MFY,4218,NAZAR,12807,7363939,206959434,4
4135,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:029,Alisher Navoiy MFY,1718209029,Alisher Navoiy MFY,4207,ALISHER NAVOIY,5242,1021108,201180737,3
4136,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:031,Axmadjon Qurbonov MFY,1718209031,Axmadjon Qurbonov MFY,4185,A.QURBONOV,10316,2495944,201180720,1
4137,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:008,Shodlik MFY,1718209008,Shodlik MFY,4195,SHODLIK,8079,1566811,201181331,1
4138,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:013,Sariqipchoq MFY,1718209013,Sariqipchoq MFY,4205,SARIQIPCHOQ,36959,37326991,202694903,2
4139,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:012,Gʻazira MFY,1718209012,Gʻazira MFY,4196,GʻAZIRA,41319,34553581,202704707,2
4140,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:014,Qoʻngʻirot MFY,1718209014,Qoʻngʻirot MFY,4201,QOʻNGʻIROT,78039,131515052,202700349,2
4141,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:016,Qoʻlbosti (Mehnatobod) MFY,1718209016,Qoʻlbosti (Mehnatobod) MFY,0,,54464,96482766,0,0
4142,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:015,Polvonariq MFY,1718209015,Polvonariq MFY,4203,POLVONARIQ,24667,27506867,202700332,2
4143,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:017,Nogahon (Navbahor) MFY,1718209017,Nogahon (Navbahor) MFY,0,,34854,21057631,0,0
4144,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:018,Sherqoʻrgʻon MFY,1718209018,Sherqoʻrgʻon MFY,4194,SHERQOʻRGʻON,28666,18719279,207000504,1
4145,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:003,Noʻsh MFY,1718209003,Noʻsh MFY,4189,NOʻSH,19765,14056229,202709153,1
4146,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:009,Naymantepa MFY,1718209009,Naymantepa MFY,4188,NAYMANTEPA,18636,15234937,202717397,1
4147,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:011,Koʻkgumbaz MFY,1718209011,Koʻkgumbaz MFY,4197,KOʻKGUMBAZ,33642,35500861,202700317,2
4148,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:005,Taldirazzoq (Hurriyat) MFY,1718209005,Taldirazzoq (Hurriyat) MFY,0,,24566,13730771,0,0
4149,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:019,Qangli MFY,1718209019,Qangli MFY,4198,QANGLI,17545,13289651,202709114,2
4150,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:020,Xitoypoyon MFY,1718209020,Xitoypoyon MFY,4206,XITOYPOYON,21659,16213978,202704714,2
4151,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:006,Toʻqqizboy MFY,1718209006,Toʻqqizboy MFY,0,,25180,19574424,0,0
4152,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:001,Juriyat MFY,1718209001,Juriyat MFY,4186,JURIYAT,18027,11245130,202709145,1
4153,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:035,Shirinkent MFY,1718209035,Shirinkent MFY,4222,SHIRINKENT,29023,32775853,202704761,4
4154,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:007,Tut MFY,1718209007,Tut MFY,4193,TUT,23637,24460558,202722684,1
4155,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:010,Xolvoyi MFY,1718209010,Xolvoyi MFY,10431,XOLVOYI,25444,19061548,200736914,1
4156,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:004,Sarchashma MFY,1718209004,Sarchashma MFY,4190,SARICHASHMA,18908,18595896,202694927,1
4157,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:002,Katta qishloq MFY,1718209002,Katta qishloq MFY,4187,KATTA QISHLOQ,20330,21644670,202700324,1
4158,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:030,Toshkent MFY,1718209030,Toshkent MFY,4214,TOSHKENT,6990,1728742,201180713,3
4159,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:032,Samarqand MFY,1718209032,Samarqand MFY,10764,SAMARQAND,9341,4660076,201180744,4
4160,1718,Samarqand viloyati,1718:209,Jomboy tuman,1718:209:038,Guliston MFY,1718209038,Guliston MFY,4217,GULISTON,6016,1629672,201180887,4
4161,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:055,Totkent MFY,1718218055,Totkent MFY,4448,TOTKENT,52485,39048324,202829993,4
4162,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:047,Mang'it MFY,1718218047,Mang'it MFY,4440,MANGʻIT,20275,17119214,202866363,4
4163,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:049,Mushkent MFY,1718218049,Mushkent MFY,4442,MUSHKENT,22797,13824525,202842378,4
4164,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:054,Tepa MFY,1718218054,Tepa MFY,4447,TEPA,18362,11716461,202842361,4
4165,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:044,Bolg'ali MFY,1718218044,Bolg'ali MFY,4437,BOLGʻALI,14183,8652343,202837715,4
4166,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:050,Narpay MFY,1718218050,Narpay MFY,4443,NARPAY,26727,12955805,202727266,4
4167,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:051,Nog'oraxona MFY,1718218051,Nog'oraxona MFY,4444,NOGʻARAXONA,12049,5369377,202892198,4
4168,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:042,Barkamol MFY,1718218042,Barkamol MFY,4435,BARKAMOL,23002,14216123,202830124,4
4169,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:041,Ahillik MFY,1718218041,Ahillik MFY,4449,AHILLIK,11094,3737422,202728375,4
4170,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:043,Baxt MFY,1718218043,Baxt MFY,4436,BAXT,5659,851808,202649205,4
4171,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:056,Xalqobod MFY,1718218056,Xalqobod MFY,0,,4533,703818,0,0
4172,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:039,Yangiobod MFY,1718218039,Yangiobod MFY,4425,YANGIOBOD,9659,4145463,202866331,3
4173,1718,Samarqand viloyati,1718:218,Narpay tuman,1718:218:045,Zirabuloq MFY,1718218045,Zirabuloq MFY,4438,ZIRABULOQ,4087,694631,202892181,4
