tin,name,countryside_id,sector,district_id
203599742,KATTASOY,3199,2,1712251
203224551,ZARBDOR,3198,2,1712251
202740624,DAMARIQ,3197,2,1712251
203620581,ALISHER NAVOIY,3195,2,1712251
202867869,MUDIN,2419,2,1710229
305220158,ZAMIN,10581,2,1710229
202667935,AVGʻONBOG,2224,2,1710207
202667967,APARDI,2225,2,1710207
202667943,XALQABOD,2230,2,1710207
202657228,QOVCHIN,2238,3,1710207
202354304,SOVLIGʻOR ,2241,3,1710207
200679597,JONBULOQ,2247,4,1710207
202661517,TENGDOSH,2251,4,1710207
304977094,YANGIBOGʻ,2780,1,1710245
202816986,YANGI-TURMUSH,2929,3,1710401
202491104,ALISHER NAVOIY,9975,3,1710401
202576542,ZAXIRIDDIN MUXAMMAD  BOBUR,892,2,1703220
203700933,DEHQONOBOD,891,1,1703220
203700925,BOZORBOSHI,889,1,1703220
200277171,YUKSALISH,922,4,1703220
205704965,YANGI BELTEPA,9734,1,1726277
203557106,NUSHKENT,1942,2,1708204
202814332,XONIMQOʻRGʻON,1964,1,1708209
203841853,GULCHAMBAR,1972,3,1708209
207148019,LALMIKOR,1976,3,1708209
202915554,QORATOSH,9063,2,1726277
202915752,KATTA-BOGʻ,10617,4,1726277
202915673,CHORSU,10611,4,1726277
202915816,SAMARQAND-DARBAZA,10616,4,1726277
203697146,MIRZAQALʻA,1588,1,1706230
203701204,MUSTAQILLIK,1590,1,1706230
203702724,XOʻJAKON,1592,1,1706230
203260342,CHOVLI,1593,1,1706230
203699791,REGI HAYDAR,1604,2,1706230
203264029,BANDBOSHI,1597,2,1706230
203707582,DOʻRMAN,1598,2,1706230
203249702,QULONCHI,1601,2,1706230
206945530,PAYKENT,1602,2,1706230
203715201,SOLUR,1606,2,1706230
202957939,CHEKIRCHI,1608,2,1706230
203223885,SHOʻRRABOT,1609,2,1706230
203704175,VAXM,1611,3,1706230
202980753,TAYQIR,1618,3,1706230
203261887,QUVVACHA,1615,3,1706230
203702732,QORA QULONCHI,1614,3,1706230
207218967,KETMONDOʻGDI,1613,3,1706230
203697154,ARNA,1610,3,1706230
202972651,CHANDIROBOD,1620,3,1706230
202957922,XOʻJALAR,1629,4,1706230
203730041,ISTIQLOL,1626,4,1706230
202972675,DOʻSTLIK,1625,4,1706230
203739947,DARGʻABOGʻI,1623,4,1706230
204099557,ISTIQLOL ,1834,1,1706401
205748508,BOGʻIDASHT,1831,1,1706401
204960809,FOSHUN,1844,1,1706401
203579964,SADRIDDIN AYNIY  ,1841,1,1706401
205819133,OYBEK,1840,1,1706401
203269836,NAMOZGOH,1839,1,1706401
203894559,DOʻSTLIK,1832,1,1706401
204099572,LOSHA,1835,1,1706401
204099540,YOʻSHLIK,1833,1,1706401
205781706,BIXISHTIYON,10728,2,1706401
205588604,ISTIQLOL,1737,2,1706246
203643656,BOGʻIBALAND,5009,2,1718401
203936339,YUKSALISH,5077,2,1718401
203643584,MOʻLIYONI POYON,5042,2,1718401
203936765,ESKI QALANDARXONA,5076,2,1718401
203643704,MOʻLIYON,5041,2,1718401
203936472,MUBORAK,5040,2,1718401
203936274,GʻIYOSIDDIN JAMSHID,5012,2,1718401
203936837,GURI-AMIR,5016,2,1718401
203937265,YOMINIY,5020,2,1718401
203936401,ZARAFSHON,5022,2,1718401
203936393,ZOMINIY,5023,2,1718401
203936679,IMOM VOSE,5026,2,1718401
203729326,DARGʻOM,10585,3,1718401
303827684,FOZILTEPA,10690,3,1726262
202357624,INOQOBOD,9037,3,1726273
202366732,BIRODARLIK,9040,3,1726273
202374034,TOLARIQ,10126,4,1726273
202779194,YANGI QOʻYLIK,10124,4,1726273
202366653,BAYOT,10133,4,1726273
202289148,YANGIOBOD,5603,4,1722214
202287751,GULTEPA,5589,4,1722214
202285138,JARQISHLOQ,5590,4,1722214
202285145,JIYDALI,5591,4,1722214
202287729,JOZIBA,5592,4,1722214
202287783,KINDIKTEPA,5593,4,1722214
202287736,MUNCHOQTEPA,5595,4,1722214
202285081,NAVBAHOR,5596,4,1722214
202290267,SAXOVAT,5598,4,1722214
202285217,ELOBOD,5601,4,1722214
202289170,XURRIYAT,10875,4,1722214
202703803,EGARCHI,5862,1,1722226
202688814,TOʻLA,5860,1,1722226
202688735,TOLLI,5859,1,1722226
202760805,TAMADDUN,5858,1,1722226
202760916,OLIYXIMMAT,5856,1,1722226
202720807,KONOBOD,5850,1,1722226
202688728,GULISTON,5849,1,1722226
202688878,KUSHON,5851,1,1722226
202712333,OBOD TURMUSH,5221,2,1722201
202712325,QURAMA-1,5217,2,1722201
204814734,QORATEPA,5216,2,1722201
202712436,JIYANBOBO,5214,2,1722201
203948576,GULCHECHAK,5213,2,1722201
202501414,XIDIRSHO,5236,3,1722201
202648626,XOʻJAOBOD,3892,4,1714237
202661643,ITTIFOQ,3656,1,1714229
203666990,BUNYODKOR,1849,2,1706401
203402156,ALISHER NAVOIY ,1846,2,1706401
202325839,AMIR TEMUR,1847,2,1706401
203310990,ABDURAUF FITRAT,1848,2,1706401
202900108,NIZOMIY GANJAVIY ,1856,2,1706401
203380383,NAVROʻZ ,1855,2,1706401
202909878,ULUGʻBEK ,1854,2,1706401
202301339,KOʻKALDOSH ,1853,2,1706401
202301322,GʻAFUR GʻULOM ,1860,3,1706401
202301378,YANGIOBOD,1874,3,1706401
203044547,SHODLIK,1873,3,1706401
202301361,HAVZI-NAV,1870,3,1706401
202338133,FAYZULLO XOʻJAYEV ,1868,3,1706401
202588504,OLIM XOʻJAYEV ,1864,3,1706401
204858767,AXMAD DONISH,10934,4,1706401
202913035,ZULFIZAR,10600,4,1726262
202393082,SHARQ YULDUZI,1889,4,1706401
202301440,SAʻDI SHEROZIY,1886,4,1706401
202320275,OTBOZOR,1883,4,1706401
203029650,XAN-JAP,131,1,1735215
205953103,OʻRNEK,130,1,1735215
207140188,ARNA BOʻYI,17,2,1735204
203545643,AMIR TEMUR,16,2,1735204
207140228,AYOQCHI,15,2,1735204
305306190,FAROVON,27,2,1735204
207139994,XIZIR ELI,28,2,1735204
207140100,TOSHQALʻA,25,2,1735204
203553318,BOBUR,37,3,1735204
203553301,KUYUK-KOʻPIR,38,3,1735204
203553285,JUMURTAU,36,3,1735204
207140235,JUMUR OVIL,35,3,1735204
203553278,BOʻZ YOP,33,3,1735204
207140164,OʻZBEKISTON,42,3,1735204
207140038,TOR YOP,41,3,1735204
204533333,OQ-OLTIN,40,3,1735204
207140156,NAMUNA,48,4,1735204
202781977,A.NAVOIY,44,4,1735204
202951646,MAMIY,317,1,1735243
202935221,MONSHAQLI,318,1,1735243
202951639,AQ JAP,316,1,1735243
202951661,DIYXANABAD,319,2,1735243
207273118,QARABAYLI,323,3,1735243
202844944,KATTASAYDOV,4507,4,1718224
202866466,OLMAZOR,4510,4,1718224
202893054,SARBOZOR,4512,4,1718224
202052625,TOMOYROT,4513,4,1718224
202695062,MUSTAQILLIK,5723,1,1722220
202777695,QAHRAMON,5721,1,1722220
202725063,MUXIDDIN ESHTEMIROV,5724,1,1722220
202738957,DOʻSTLIK,5730,2,1722220
202660035,AMIR TEMUR,5729,2,1722220
202660028,QORAXON,5732,2,1722220
202784538,OROL,5738,3,1722220
303245508,YANGIOBOD,5742,3,1722220
204126356,NAVROʻZ,5746,4,1722220
202660011,SOLIOBOD,5749,4,1722220
202671504,CHEGARA,9798,1,1722401
202797078,GULISTON,5904,1,1722401
203607612,BOGʻISHAMOL,5902,1,1722401
202653984,MANGUZAR,9797,1,1722401
202767296,BAYNALMINAL,5908,2,1722401
202820817,DOʻSTLIK,5909,2,1722401
202773052,NAVROʻZ,5910,2,1722401
204303674,TINCHLIK,9800,2,1722401
203100270,SAXOVAT,5911,2,1722401
202773020,SHIFOKOR,5914,2,1722401
202697391,JOʻYJANGAL,5917,3,1722401
202773069,NURLI KELAJAK,5920,3,1722401
203616704,SURXON SOHILI,5921,3,1722401
203624014,JAYXUN,5927,4,1722401
202700450,NAMUNA,9805,4,1722401
202773044,YULDUZ,5930,4,1722401
203611062,KATTA BOGʻ,5928,4,1722401
202772988,ABDULLA AVLONIY,5924,4,1722401
204360082,OʻRMONCHI,5296,1,1722204
202709224,GAZA,5290,1,1722204
201318016,ULUGʻBEK,5256,1,1722202
202760021,ZANG-GILAMBOB,5264,2,1722202
202308945,NOVSHAXAR,5269,2,1722202
201317999,CHINOBOD,5272,2,1722202
202760014,ZARTEPA,5265,2,1722202
201318174,KATTAQUM,5268,2,1722202
202316896,DEXQONITTIFOQ,5274,3,1722202
202316912,KAYRAN,5276,3,1722202
201318063,QADIMIY ANGOR,5279,3,1722202
202308960,YANGI TURMUSH,5283,3,1722202
202797204,MADANIYAT,5280,3,1722202
202316904,QORABOGʻ,5277,3,1722202
202316929,QOʻSHTEGIRMON,5278,3,1722202
202308866,NAVBAXOR,5284,4,1722202
202308881,OʻZBEKISTON,5286,4,1722202
202731144,SOPOLLITEPA,5334,1,1722207
202448510,XALQ YOʻLI,5336,1,1722207
202731112,MEHRIGIYOH,5331,1,1722207
204056658,NAVROʻZ,5332,1,1722207
202310264,MADANIYAT,5343,2,1722207
202760124,GULOBOD,5340,2,1722207
202285010,ANORZOR,5337,2,1722207
202316968,OBI HAYOT,5346,2,1722207
202695015,OBOD TURMUSH,5347,2,1722207
202911892,RAMADON,6490,4,1727237
201973564,HALQLAR DOʻSTLIGI,9723,3,1714365
202770104,ELOBOD,9725,3,1714365
202854093,CHAMANZOR,9772,3,1714367
304985536,TINCHLIK,2300,1,1710220
201575814,QIZILTEPA,2296,1,1710220
201575734,QORABOGʻ,2312,2,1710220
203291534,BERDOLI,2307,2,1710220
207206547,ULUGʻBEK,2317,2,1710220
202029952,QURILISSHI,9875,3,1735401
202637189,MIRKAN,10129,4,1718230
202880309,OʻRDA,9667,1,1710405
203936719,BOGʻI FERUZA,5008,2,1718401
202849028,LAYLAK UYA,3875,3,1714237
202656664,BIRLIK (shahar),10565,3,1714237
206576089,BOGʻI ERAM,3866,3,1714237
203596913,MUSTAQILLIK,3877,3,1714237
202814862,PANSADA,3879,3,1714237
202858301,BOGʻORMOS,3867,3,1714237
202659264,SANOAT,10271,4,1714401
202146887,MADANIY MAORIF,10267,4,1714401
202129155,SHARQ TONGI,10276,4,1714401
202810378,AMIR TEMUR,10258,4,1714401
202810385,MADANIY,10266,4,1714401
202659311,OLTITOSH,10270,4,1714401
202132042,OZOD,10269,4,1714401
206941995,OBJUVOZ,10268,4,1714401
202796317,GʻISHT KOʻPRIK,10261,4,1714401
202777180,SHARSHARA,4087,4,1714401
202132081,CHORSU,4085,4,1714401
202374311,SARIKOʻL,9917,1,1726273
202366811,OQ-UY,9913,1,1726273
202374027,BANOKATIY,9910,1,1726273
202366660,OLTINKOʻL,9915,1,1726273
202335730,OYBEK,10060,2,1726273
202366828,MINGOʻRIK,10054,2,1726273
202366804,AFROSIYOB,10041,2,1726273
202372623,SHAROF RASHIDOV,10067,2,1726273
202052657,TOSHXOVUZ,4514,4,1718224
202893046,OʻZBEKISTON,4515,4,1718224
202866474,GʻOYIB OTA,4506,4,1718224
202898213,FITRAT,4517,4,1718224
202832414,BOLDIR,4524,1,1718227
202832445,YANGIOBOD,4545,1,1718227
202759194,PAXTAKOR,4535,1,1718227
205174645,OSHIQ OTA,4534,1,1718227
202920218,UCH TEPA,4541,1,1718227
207236827,TEMIRYOʻL,4537,1,1718227
202710526,QOʻSHQUDUQ,4529,1,1718227
202920201,QORASUV,4528,1,1718227
205176849,BAXOR,4521,1,1718227
202715448,YANGIRAVOT,4546,1,1718227
203936250,HILOL,5070,2,1718401
203936948,XALQOBOD,5069,2,1718401
203936235,XALIFA IBROHIM,5064,2,1718401
203936195,XOʻJA ABDUDARUN,5062,2,1718401
203936282,FURQAT,5060,2,1718401
203638939,BIRDAMLIK,5005,2,1718401
203936741,SUFI ROZIQ,5055,2,1718401
202950007,VATANPARVAR,10640,3,1718401
202950046,DAMARIQ-1,10752,3,1718401
202949970,AL-BUXORIY,10583,3,1718401
202948799,SAXOVAT,5131,3,1718401
202950022,BOGʻISAROY,5092,3,1718401
202950212,BAHOR,5086,3,1718401
207296832,ABDULLA AVLONIY ,10319,3,1718401
202949948,KAMOLOT,10338,3,1718401
202948814,MIRZO BEDIL,10342,3,1718401
203650782,MADANIYAT,10343,3,1718401
202952953,UVAYSIY,10364,3,1718401
206829674,GULABAD,124,1,1735215
203029674,XOREZM,132,1,1735215
203029746,JASLIQ,125,1,1735215
203029588,TARAQLIʻ,129,1,1735215
206829753,AʻDEBIYAT,123,1,1735215
205953087,ELABAD,135,2,1735215
203029682,QONʻIʻRAT,139,2,1735215
203029739,QIʻRIʻQ-QIʻZ,137,2,1735215
206829745,QANʻLIʻ,136,2,1735215
205953094,USTIRT,142,2,1735215
202512179,TUZEL,9301,1,1726290
202586879,AMIR TEMUR,9298,1,1726290
202586919,SHOHSANAM,9294,1,1726290
202372654,FAROVON,10064,2,1726273
202366835,BAYNALMINAL,9043,3,1726273
202366874,TONG YULDUZI,10081,3,1726273
202793162,XUROSON,8849,2,1726262
202914105,OQMACHIT,10719,2,1726262
202488192,BESHQAYRAGʻOCH,10720,2,1726262
202914137,DAVLATOBOD,10714,2,1726262
202553777,IBRAT,10806,2,1726262
202914224,CHAMANZOR,10716,2,1726262
202576344,UCHTEPA,10695,3,1726262
202920368,KATTA QAʻNI,10691,3,1726262
303800845,DIYOROBOD,10687,3,1726262
202914263,YUSUF SAKKOKIY,10694,3,1726262
202415464,QOZIGUZAR,10692,3,1726262
202377386,YANGIYOʻL,10693,3,1726262
303802296,ZARAFSHON,10700,3,1726262
202402046,SHIRIN,10598,4,1726262
202887543,QOR YOGʻDI,10605,4,1726262
202562473,NAYMAN,10582,4,1726262
202914294,VATAN,10594,4,1726262
205786517,VATANPARVAR,10595,4,1726262
205732504,SHAFTOLIZOR,10602,4,1726262
205841740,SHARAF,9354,1,1726294
202440159,KATTA XIRMONTEPA,9352,1,1726294
203553293,NAZARXON,9943,1,1735204
204533340,TOʻLQIN,11,1,1735204
202784854,OLMAZOR,10,1,1735204
207140132,UYSHIN,12,1,1735204
305306136,QIPCHOQ OFY,10938,1,1735204
202781960,DOʻSTLIK,22,2,1735204
207140211,BOʻZ SOLMA,20,2,1735204
207140339,BESH OVUL,18,2,1735204
207168112,YANGIOBOD,31,2,1735204
202809384,OʻRNEK,9883,3,1735401
202775406,ELIABAT,9882,3,1735401
207289254,VATANPARVAR,9891,3,1735401
202797655,NUR,9884,3,1735401
202684170,NAʻWPIR,423,4,1735401
205211353,AMUDARYA,10884,4,1735401
206993608,BOZ AWIL,10882,4,1735401
202895329,QOS BULAQ,10881,4,1735401
205211321,ANASAY,10887,4,1735401
202825152,TURAN,425,4,1735401
202680335,QATTAGAR,418,4,1735401
202676924,GOʻNE QALA,415,4,1735401
204322532,CHOVDUR,1371,1,1706204
202922475,QIRLISHON,1364,1,1706204
203243687,XALQOBOD,1368,1,1706204
203822378,BAYOT,1362,1,1706204
204424183,QIRTAY,1365,1,1706204
202922412,DENOV,1375,2,1706204
207141297,BALAND MACHIT,1373,2,1706204
205403407,DAVLATBOY,1374,2,1706204
205403399,PICHOQCHI,1379,2,1706204
203822346,NUROBOD,1377,2,1706204
204967591,ARABXONA,1383,3,1706204
204378977,BOʻRIBEK CHANDIR,1384,3,1706204
205573054,BOʻSTON,1385,3,1706204
207139298,MAʻRIFAT,1382,3,1706204
204764118,QOʻRGʻON,6661,1,1727249
207154763,CHINOR,6658,1,1727249
202938304,ISTIQBOL,6682,2,1727249
202938296,OBJUVOZ,6681,2,1727249
202707773,PAXTAKOR,3515,1,1714219
202707734,XAMID OLIMJON,3518,1,1714219
202701513,TUMAN,3535,2,1714219
202701648,QANDIGʻON,3527,2,1714219
202701505,UYGʻUR,3536,2,1714219
202701480,UCH UYLI,3539,2,1714219
204071387,GALAGUZAR,5816,2,1722223
202777767,GʻOʻRIN-GILAMBOB,5818,2,1722223
202723937,NUROBOD,5186,3,1718406
202286326,ILGʻOR,570,1,1703206
202286247,OQTEPA,576,1,1703206
202286405,FAYZIOBOD,582,1,1703206
203948275,SARBOZOR,3063,2,1712230
203054226,NAVKAR,3062,2,1712230
203711760,SULTONOBOD,503,1,1703203
203310936,AYRILISH,485,1,1703203
203683092,INTILISH,517,2,1703203
203683060,QURAMA,522,2,1703203
203683084,YANGI YOʻL ,536,2,1703203
203682996,MINGOʻRIK ,524,2,1703203
203683171,NURAFSHON,525,2,1703203
203683876,DARYO BOʻYI,9695,3,1703203
203058078,JOMEʻ,1258,4,1703236
203055350,YANGI HAYOT,1263,4,1703236
203123693,QURAMA,1259,4,1703236
202853221,CHAQQON-2,444,1,1703202
202286420,AʻLAM,565,1,1703206
202923799,DOʻSTLIK,1161,1,1703232
202911157,YOLGʻIZBOGʻ,1175,2,1703232
202910790,NAVBAHOR,1180,2,1703232
202911125,UCHKOʻZA,1185,2,1703232
202911204,GUZAR,1192,3,1703232
202859846,NAYMAN,4948,4,1718238
202701742,QOʻSHMINOR,3568,4,1714219
206957302,ISTIQLOL,3829,1,1714237
202666937,QORAQOʻRGʻON,3832,1,1714237
202810608,BAYMOQ,3822,1,1714237
204526554,OQ - OLTIN,8665,2,1733230
204313076,NAVROʻZ,8680,3,1733230
200950744,DOʻSTLIK,8674,3,1733230
202758022,SHOVOT,8687,4,1733230
203202516,SHARQ,6577,1,1727248
203024294,YANGIHAYOT,6567,1,1727248
203024286,QURILISH,6584,1,1727248
203024279,MADANIYAT,6571,1,1727248
202946216,SOHIBKOR,6591,2,1727248
303213784,QIR,6832,1,1727256
202905227,PAYMARD,5986,1,1724216
202905274,BAHMALSOY,5984,1,1724216
202723991,ABDULLO QAHHOR,5183,3,1718406
203093756,IBN-SINO,358,4,1735250
202805478,QOYBAQ,10374,1,1735211
204895191,ESIM,96,1,1735211
202805518,ALLAYAR DOSNAZAROV,9837,2,1735211
202805501,QURALPA APJ,9835,2,1735211
202841807,MADENIYAT,10379,3,1735211
202805461,QARAOʻZEK,10377,3,1735211
202805439,JUZIM BAGʻ,109,1,1735212
202802807,BAXITLI,10588,1,1735212
202802767,NURLI BOSTAN,10589,1,1735212
202822362,AQTUBA,112,2,1735212
202805414,MADENIYAT,114,2,1735212
202805422,ABAT OFY,10623,4,1735212
202805407,ABAT MAKAN,118,4,1735212
202763437,JANʻADARYA,210,1,1735230
202816567,ATAKOʻL,208,1,1735230
301050143,AYDIN JOL,212,2,1735230
301050680,QARATERENʻ,216,2,1735230
301050150,OʻZBEKISTAN,222,3,1735230
301050095,GʻAREZSIZLIK,218,3,1735230
301050673,MARJONKOʻL,221,3,1735230
204012260,QOSTRUBA,227,4,1735230
201012002,QOSTEREK,296,1,1735240
201012026,KENʻES,294,1,1735240
202665241,KOʻKSHI QALA,295,1,1735240
201011992,TAZGʻARA,302,2,1735240
202665258,KARA KOʻL,300,2,1735240
203712783,KOʻNSHI,301,2,1735240
201011960,MAYJAP,307,3,1735240
201011977,BAXITLI,304,3,1735240
202665219,DOSLIQ,311,4,1735240
206922805,KAMIS ARIK,10749,4,1735240
202665265,BERDAX,310,4,1735240
203147853,BOZATAW,9954,1,1735209
202790429,ASPANTAY,90,1,1735209
205013188,KOʻK SUW,9959,3,1735209
202790404,ERKINDARYA,94,4,1735209
302692032,AQTEREK,185,1,1735225
203216244,TAQIRKOʻL,187,1,1735225
203112540,BAQANSHAQLI,188,2,1735225
304009466,QUTAN-KOʻL,189,2,1735225
203077743,ARBASHI,190,3,1735225
202822379,AQMANʻGʻIT,193,4,1735225
203216237,SAMANBAY,194,4,1735225
202501438,DOSLIQ,195,1,1735228
202426958,AYDINJOL,199,2,1735228
202912986,ABU BAKR SHOSHIY,9148,3,1726280
202912994,CHIGʻATOY DARBOZA,9145,3,1726280
202800263,YUQORI SEBZOR,9142,3,1726280
202845437,FAYZOBOD,7529,3,1730215
203149011,TUMOR,7969,1,1730236
203026204,KAPASAROY,7961,1,1730236
203149035,QIYALI,7964,1,1730236
203022241,SOY SHILDIR,7982,2,1730236
202229861,NAVROʻZ,5477,1,1722212
202243506,YANGIOBOD,5482,1,1722212
202724832,XUJA QISHLOQ,5498,2,1722212
202724817,MINGCHINOR,5495,2,1722212
202724800,MARKAZIY SURXON,5492,2,1722212
202725009,YASHNAOBOD,5514,3,1722212
202724698,OʻZBEKISTON,5525,3,1722212
202724570,OFTOBQOʻRGʻON,5533,4,1722212
202724681,XALQABOD,5536,4,1722212
202724642,YANGI USUL,5539,4,1722212
202724928,OBOD GUZAR,5532,4,1722212
202294063,BOʻSTON,5542,1,1722214
202289131,OʻZBEKISTON BESH YILLIGI,5556,1,1722214
202285224,XALAKI,5571,2,1722214
202330058,BOYMOQLI,5569,2,1722214
202285153,ARSLONBOYLI,5566,2,1722214
207081325,TOʻDA,5583,3,1722214
202687903,DAVLATSOY,5576,3,1722214
202285192,KOʻGANLI,5579,3,1722214
203026172,YANGI ZAMON,7992,3,1730236
203054939,TAYPOQ,8000,4,1730236
203026189,BORIQUM,8004,4,1730236
203054946,UYMOVUT,8007,4,1730236
203075334,ESHON,9881,1,1730238
203067240,KOʻK-DOʻPPI,8012,1,1730238
203203198,SHUNQOR,8029,2,1730238
206985054,MUSTAQILLIK,8020,2,1730238
203081344,CHEK-CHUVALDOQ,8044,4,1730238
202687285,NAVBAHOR,5376,1,1722210
202687261,CHAMBIL,5381,1,1722210
202687246,JAMATAK,5371,1,1722210
202688015,BOGʻI NAV,5367,1,1722210
202741908,TOSHHOVUZ,7613,4,1730218
203499771,QAQIR,7755,3,1730226
203160245,CHASHMA,7760,4,1730226
203378614,CHUMOQCHA,7763,4,1730226
203638614,DILKUSHO ,7899,1,1730233
206949564,YAMBAROQ,7889,1,1730233
207310023,YUKSALISH,10904,1,1730233
203638606,OQ TEPA,7910,2,1730233
207181690,XURSHIDI TOBON,7913,2,1730233
203634248,GULPIYON,7922,2,1730233
203638527,CHIMYON ,7938,3,1730233
203634303,QOʻRIQ,7925,3,1730233
203629094,MINDON,7941,3,1730233
203634287,PASTKI ARCHA,7927,3,1730233
207310205,"""CHEK-SHO'RA""",7951,4,1730233
202505004,ZEBUNISO,8229,2,1730408
202947135,YOSHLIK,8231,3,1730408
207301739,OʻRMONCHI,10794,2,1708204
203990867,BAXTLI,9511,4,1708201
203312807,OYNAKOʻL,2328,3,1710220
207104642,YUKSALISH,7039,3,1727401
202773725,MUSTAQILLIK,7057,1,1727404
202765101,KOINOT,7054,1,1727404
202767462,ALISHER NAVOIY,7050,1,1727404
202773851,CHOʻLPON,7065,2,1727404
203665050,MAʻRIFAT,1314,3,1703401
202291297,QALANDARXONA,1310,3,1703401
202589185,YORBOSHI,1307,3,1703401
202638044,CHOʻLPON 100-YILLIGI,1344,4,1703401
202896896,MADANIYAT,4481,2,1718224
202900455,SHOʻRTEPA,4484,2,1718224
202866459,ZARAFSHON,4491,3,1718224
202893022,TOʻPOLOS,4500,3,1718224
202328668,XALQOBOD,4502,3,1718224
202052672,AHMAD YASSAVIY,4487,3,1718224
202855187,OʻRAMAS,4818,1,1718236
202871595,MISKIN,7699,2,1730224
202871571,ANHOR BOʻYI,7690,2,1730224
202871975,BULOQBOSHI,7711,3,1730224
202871549,CHUBURGʻON,7718,3,1730224
202871944,YOYILMA,7721,3,1730224
202872150,QAYRAGʻOCH,7738,4,1730224
202886838,PESHOGʻOR,2063,2,1708218
207206389,OBOD,2338,4,1710220
306017470,NURLI YO`L,14,4,1710220
201614985,KOSON,2398,1,1710229
202859348,NARTICHUQUR,2403,1,1710229
202677868,ULUGʻBEK,2521,4,1710232
202826490,XABARLIK,9665,1,1710405
202880252,DOʻSTLIK,2962,2,1710405
202961673,UYMOVUT,2968,2,1710405
202645488,BARHAYOT,10734,3,1710405
202822576,ZINGIRON,2972,3,1710405
302841194,OQ MAKTAB,8474,2,1733217
303404640,KILLAVUT,8490,3,1733217
303404672,KOMILJON ATANIYAZOV,8482,3,1733217
302841241,OBOD,8500,4,1733217
207209899,CHETSUV,10865,3,1727212
207201349,ILGʻOR,6224,3,1727212
207209384,UNGUT,6227,4,1727212
207067128,YONARIQ,6231,4,1727212
202838208,SOGʻLOM,7098,1,1727407
202838136,MAYDON,7104,1,1727407
204278279,YANGI-GUSHSOY,7112,2,1727407
202963243,30-SONLI IFTIXOR,7224,3,1727419
202907176,27-SONLI YULDUZ,7231,3,1727419
202903198,37-SONLI XAMZA,7235,4,1727419
202878166,YULDUZ,6393,1,1727233
202726172,NAVQIRON,6387,1,1727233
207193938,TOSHKENTLIK,1999,1,1708212
207193906,KUYOVBOSHI,1990,1,1708212
207193921,NURAFSHON,2005,2,1708212
204988717,RAVALLIQ,2008,2,1708212
207194549,YAKKA QAYRAGʻOCH,2012,2,1708212
207161859,YANGI GULZOR,6753,4,1726292
203409938,SHOLIKOR,6750,1,1727253
207022025,FAROVON,6744,1,1727253
206738993,MUSTAQILLIK,6756,1,1727253
202677685,BESHARIQ,2464,1,1710232
202677789,PAXTAOBOD,2475,1,1710232
202677772,SHARQ YULDUZI,2495,2,1710232
202677829,QAYNAR,2486,2,1710232
305037409,BAHOR,2483,2,1710232
305040058,YANGI ZAMON,2496,2,1710232
202677962,OYOQCHI,2491,2,1710232
207180012,BARHAYOT,8744,2,1733236
207179921,XALQOBOD,8745,2,1733236
207179866,JAYXUN,8753,3,1733236
207179977,KATLI,8758,4,1733236
207180036,QIYOT,8757,4,1733236
207179834,IFTIXOR,8761,4,1733236
303840789,MIROBLAR,8457,1,1733217
202694285,SH.BURXONOV,8963,1,1726269
202868108,ISTIQLOL,3389,4,1714207
205171586,OʻZBEKISTON BEKATI,6893,1,1727259
207020724,OʻRTA DOʻRMAN,8447,1,1733217
303371597,BESHAYVON,8459,1,1733217
202918162,OBODLIK,7005,3,1727265
202918660,KENSOY,7015,3,1727265
202918684,BAHOR,7012,3,1727265
207119780,KOʻHINUR,7022,4,1727265
202918653,ZARBDOR,7019,4,1727265
202918645,OQ TOSH,7026,4,1727265
202908887,SHIFOKORLAR,9156,4,1726280
202634708,KOʻXNA CHOPONOTA,10235,1,1726262
202553817,BOGʻISTON,8832,1,1726262
202723407,PAHTAKOR,8831,1,1726262
202914144,DEGREZ,8828,1,1726262
202950591,SEMURG,9304,2,1726290
303839226,BESHARIQ,10555,2,1726290
200108000,TINCHLIK,3799,2,1714236
200108017,QORAMURT,3805,3,1714236
202903206,20-SONLI KIMYOGAR,7213,2,1727419
203009525,SOHIBKOR,10380,4,1714236
202689235,KUSHON,3341,1,1714207
202810512,CHORBOGʻ,3343,1,1714207
202885514,NURZIYO,3473,2,1714216
202817755,QORATERI,3481,3,1714216
202817724,NORINKAPA,3485,3,1714216
202817763,XAJINTOL,3490,3,1714216
202888834,SHOʻRARIQ,3500,4,1714216
202888859,DOʻMAR,3496,4,1714216
