objectid,region_name,countryside_name,parent_code,district_name,district_id,countryside_id_main,shape_Length,shape_Area,name_standardized_main,tin,name,countryside_id_new,sector,name_standardized_new,name_match
139,Andijon viloyati,Soybo‘yi MFY,1703,Buloqboshi tumani,1703210,1703210028.0,11871.7194040271,4605422.339086831,soyboyi mfy,,,,,,
140,Andijon viloyati,Baynalminal MFY,1703,Buloqboshi tumani,1703210,1703210016.0,16142.9935736471,13888497.173524948,baynalminal mfy,203087098.0,BAYNALMINAL,664.0,2.0,baynalminal,baynalminal mfy
141,Andijon viloyati,Sharq yulduzi MFY,1703,Buloqboshi tumani,1703210,1703210017.0,15140.2242460523,11155200.660423048,sharq yulduzi mfy,203087106.0,SHARQ YULDUZI,670.0,2.0,sharq yulduzi,sharq yulduzi mfy
142,Andijon viloyati,Qumariq MFY,1703,Buloqboshi tumani,1703210,1703210012.0,35534.9135625451,26069353.00409499,qumariq mfy,,,,,,
143,Andijon viloyati,Do‘lana MFY,1703,Buloqboshi tumani,1703210,1703210011.0,16085.9429111186,10850484.55250733,dolana mfy,,,,,,
144,Andijon viloyati,BoyMFY,1703,Buloqboshi tumani,1703210,1703210010.0,10299.1195383524,3517087.709933623,boymfy,,,,,,
145,Andijon viloyati,M.Ismoiliy MFY,1703,Buloqboshi tumani,1703210,1703210004.0,4325.2181945051,821235.7529511086,mismoiliy mfy,,,,,,
146,Andijon viloyati,Uch ko‘cha MFY,1703,Buloqboshi tumani,1703210,1703210014.0,7816.2237141762,1082419.589570559,uch kocha mfy,,,,,,
147,Andijon viloyati,Shoxguzar MFY,1703,Buloqboshi tumani,1703210,1703210013.0,5455.6997526526,1147981.1661633055,shohguzar mfy,202828188.0,SHOHGUZAR,671.0,2.0,shohguzar,shohguzar mfy
148,Andijon viloyati,Yuksalish MFY,1703,Buloqboshi tumani,1703210,1703210009.0,9247.6054283705,3670450.362116057,yuksalish mfy,203077918.0,YUKSALISH,663.0,1.0,yuksalish,yuksalish mfy
149,Andijon viloyati,Fozilmon MFY,1703,Xonabod shahar,1703408,1703408003.0,6471.585594149,1461289.199088485,fozilmon mfy,202836993.0,FOZILMON,1350.0,1.0,fozilmon,fozilmon mfy
150,Andijon viloyati,Fayzobod MFY,1703,Xo'jaobod tumani,1703236,1703236030.0,24266.9798685833,14585599.707066908,fayzobod mfy,203058133.0,FAYZOBOD,1254.0,3.0,fayzobod,fayzobod mfy
151,Andijon viloyati,Yangi O'zbekiston MFY,1703,Xonabod shahar,1703408,1703408016.0,7442.0633694389,1701965.8579306605,yangi ozbekiston mfy,,,,,,
152,Andijon viloyati,Ko‘prikboshi MFY,1703,Buloqboshi tumani,1703210,1703210031.0,15510.8998617611,5410431.224639659,koprikboshi mfy,202823069.0,KOʻPRIKBOSHI,686.0,4.0,koprikboshi,koprikboshi mfy
153,Andijon viloyati,Raish MFY,1703,Buloqboshi tumani,1703210,1703210032.0,27119.1289774203,13659749.017483609,raish mfy,,,,,,
154,Andijon viloyati,Yorboshi MFY,1703,Buloqboshi tumani,1703210,1703210033.0,24107.9488814175,21241018.218749896,yorboshi mfy,202823052.0,YORBOSHI,684.0,4.0,yorboshi,yorboshi mfy
155,Andijon viloyati,Neftchilar MFY,1703,Buloqboshi tumani,1703210,1703210034.0,10083.0527143841,3077347.5951229585,neftchilar mfy,202861465.0,NEFTCHILAR,687.0,4.0,neftchilar,neftchilar mfy
156,Andijon viloyati,Istiqlol MFY,1703,Buloqboshi tumani,1703210,1703210036.0,8627.1933710053,3107813.6962474585,istiqlol mfy,202828361.0,ISTIQLOL,685.0,4.0,istiqlol,istiqlol mfy
157,Andijon viloyati,Balandchek MFY,1703,Buloqboshi tumani,1703210,1703210037.0,11197.1976061023,2138889.152479439,balandchek mfy,202828354.0,BALANDCHEK,681.0,4.0,balandchek,balandchek mfy
158,Andijon viloyati,Sanoat MFY,1703,Buloqboshi tumani,1703210,1703210035.0,19164.5842051304,12657718.943873247,sanoat mfy,,,,,,
159,Andijon viloyati,Buyuk turon MFY,1703,Buloqboshi tumani,1703210,1703210008.0,7539.5590568461,2347211.3458158392,buyuk turon mfy,202934365.0,BUYUK TURON,655.0,1.0,buyuk turon,buyuk turon mfy
160,Andijon viloyati,O‘zbekiston MFY,1703,Jalaquduq tumani,1703211,1703211049.0,23110.1320170309,10434988.06078938,ozbekiston mfy,204028066.0,OʻZBEKISTON ,739.0,3.0,ozbekiston,ozbekiston mfy
161,Andijon viloyati,Aqcha MFY,1703,Jalaquduq tumani,1703211,1703211001.0,23647.5300010423,9070421.757780164,aqcha mfy,,,,,,
162,Andijon viloyati,Qutlug‘ MFY,1703,Jalaquduq tumani,1703211,1703211027.0,29155.5100105942,13002986.495757854,qutlug mfy,,,,,,
163,Andijon viloyati,Osuda xayot MFY,1703,Jalaquduq tumani,1703211,1703211046.0,26792.6512882005,32073827.7291032,osuda hayot mfy,305002966.0,OSUDA HAYOT,736.0,3.0,osuda hayot,osuda hayot mfy
164,Andijon viloyati,Haqiqat MFY,1703,Jalaquduq tumani,1703211,1703211051.0,24090.7755986192,21226006.68924627,haqiqat mfy,,,,,,
165,Andijon viloyati,Qoʻrtqi MFY,1703,Jalaquduq tumani,1703211,1703211044.0,26107.9428156542,26943482.66549837,qortqi mfy,,,,,,
166,Andijon viloyati,Qo‘shterak MFY,1703,Jalaquduq tumani,1703211,1703211028.0,29213.2067213178,12124228.851076735,qoshterak mfy,203643237.0,QOʻSHTERAK,719.0,2.0,qoshterak,qoshterak mfy
167,Andijon viloyati,Guliston (Beshtol) MFY,1703,Jalaquduq tumani,1703211,1703211022.0,15627.0266108537,9431977.56568946,guliston beshtol mfy,,,,,,
168,Andijon viloyati,Xamza MFY,1703,Jalaquduq tumani,1703211,1703211030.0,19075.1244349204,10342846.366344372,hamza mfy,,,,,,
169,Andijon viloyati,Beshtol MFY,1703,Jalaquduq tumani,1703211,1703211019.0,21147.3500603928,8364919.121629172,beshtol mfy,,,,,,
170,Andijon viloyati,Yorqishloq MFY,1703,Jalaquduq tumani,1703211,1703211023.0,29921.9171805238,8627509.214342544,yorqishloq mfy,203648672.0,YORQISHLOQ,714.0,2.0,yorqishloq,yorqishloq mfy
171,Andijon viloyati,Toshxovuz MFY,1703,Jalaquduq tumani,1703211,1703211029.0,33496.4013705617,12983981.2091173,toshhovuz mfy,203646991.0,TOSHXOVUZ,720.0,2.0,toshhovuz,toshhovuz mfy
172,Andijon viloyati,G‘alaba MFY,1703,Jalaquduq tumani,1703211,1703211020.0,24106.4357529475,14648484.44620112,galaba mfy,,,,,,
173,Andijon viloyati,Yangi ko‘rpa MFY,1703,Jalaquduq tumani,1703211,1703211033.0,29050.4726006389,7308423.97130113,yangi korpa mfy,203649290.0,YANGI KOʻRPA,724.0,2.0,yangi korpa,yangi korpa mfy
174,Andijon viloyati,Qashqar MFY,1703,Jalaquduq tumani,1703211,1703211026.0,23008.106824609,9026978.618096389,qashqar mfy,,,,,,
175,Andijon viloyati,Kesak MFY,1703,Jalaquduq tumani,1703211,1703211024.0,14120.5082473818,8458122.763948048,kesak mfy,,,,,,
176,Andijon viloyati,Sharxoncheki MFY,1703,Jalaquduq tumani,1703211,1703211032.0,21224.9715049668,9449594.500771051,sharhoncheki mfy,203660715.0,SHARXONCHEKI,723.0,2.0,sharhoncheki,sharhoncheki mfy
177,Andijon viloyati,G‘ozicheki MFY,1703,Jalaquduq tumani,1703211,1703211021.0,15764.7455872642,8717373.413280396,gozicheki mfy,203660723.0,GʻOZICHEKI,712.0,2.0,gozicheki,gozicheki mfy
178,Andijon viloyati,Beshkaram MFY,1703,Jalaquduq tumani,1703211,1703211018.0,11196.9288996011,6675379.103593088,beshkaram mfy,203661627.0,BESHKARAM ,709.0,2.0,beshkaram,beshkaram mfy
179,Andijon viloyati,Xasanqovoq MFY,1703,Jalaquduq tumani,1703211,1703211031.0,10664.322606977,5194840.88071364,hasanqovoq mfy,,,,,,
180,Andijon viloyati,Ko‘tarma MFY,1703,Jalaquduq tumani,1703211,1703211056.0,22740.2430804866,14032104.017339876,kotarma mfy,,,,,,
181,Andijon viloyati,Do‘stlik MFY,1703,Jalaquduq tumani,1703211,1703211054.0,15163.7599636934,9284490.703503309,dostlik mfy,,,,,,
182,Andijon viloyati,Abdullabiy MFY,1703,Jalaquduq tumani,1703211,1703211052.0,18750.6563848202,10866589.273614705,abdullabiy mfy,203646121.0,ABDULLABIY,742.0,4.0,abdullabiy,abdullabiy mfy
183,Andijon viloyati,Oxunboboev MFY,1703,Jalaquduq tumani,1703211,1703211058.0,17477.1072917354,11372231.7440271,ohunboboev mfy,,,,,,
184,Andijon viloyati,Ibrat MFY,1703,Jalaquduq tumani,1703211,1703211055.0,13332.431752617,7140355.029349376,ibrat mfy,,,,,,
185,Andijon viloyati,Qalambek MFY,1703,Jalaquduq tumani,1703211,1703211057.0,18387.9266592756,10991400.708268486,qalambek mfy,203646138.0,QALAMBEK,747.0,4.0,qalambek,qalambek mfy
186,Andijon viloyati,Ittifoq Yujniy MFY,1703,Jalaquduq tumani,1703211,1703211063.0,58181.3601874517,50061969.10541309,ittifoq yujniy mfy,,,,,,
187,Andijon viloyati,Qoragul MFY,1703,Jalaquduq tumani,1703211,1703211010.0,19218.1340415477,8735635.082323741,qoragul mfy,,,,,,
188,Andijon viloyati,Do‘ngqishloq MFY,1703,Jalaquduq tumani,1703211,1703211005.0,15435.5526713981,8805422.543852676,dongqishloq mfy,204030864.0,DOʻNQISHLOQ,696.0,1.0,donqishloq,dongqishloq mfy
189,Andijon viloyati,Bo‘ston MFY,1703,Jalaquduq tumani,1703211,1703211003.0,17506.7145834521,9886748.539544024,boston mfy,,,,,,
190,Andijon viloyati,Jalaquduq MFY,1703,Jalaquduq tumani,1703211,1703211006.0,14642.652321046,6780944.971832866,jalaquduq mfy,204030872.0,JALAQUDUQ ,697.0,1.0,jalaquduq,jalaquduq mfy
191,Andijon viloyati,Yangisor MFY,1703,Jalaquduq tumani,1703211,1703211017.0,22003.7720425296,7884302.130026352,yangisor mfy,204028098.0,YANGISOR ,708.0,1.0,yangisor,yangisor mfy
192,Andijon viloyati,O‘rg‘i MFY,1703,Jalaquduq tumani,1703211,1703211015.0,14765.8145031856,5949246.275343906,orgi mfy,,,,,,
193,Andijon viloyati,Qilichmozor MFY,1703,Jalaquduq tumani,1703211,1703211009.0,21573.4519592527,10772966.831351848,qilichmozor mfy,204750720.0,QILICHMOZOR,700.0,1.0,qilichmozor,qilichmozor mfy
194,Andijon viloyati,Xamzaobod MFY,1703,Jalaquduq tumani,1703211,1703211016.0,24061.0404559934,10714441.356540352,hamzaobod mfy,203649308.0,XAMZAOBOD,707.0,1.0,hamzaobod,hamzaobod mfy
195,Andijon viloyati,Madaniyat MFY,1703,Jalaquduq tumani,1703211,1703211012.0,11749.4005867563,5676103.543681117,madaniyat mfy,205310389.0,MADANIYAT,703.0,1.0,madaniyat,madaniyat mfy
196,Andijon viloyati,Qorayontoq MFY,1703,Jalaquduq tumani,1703211,1703211011.0,17213.3286414281,9392923.189788738,qorayontoq mfy,,,,,,
197,Andijon viloyati,Kapa MFY,1703,Jalaquduq tumani,1703211,1703211007.0,12274.6232034099,4640369.4214235125,kapa mfy,,,,,,
198,Andijon viloyati,To‘racheki MFY,1703,Jalaquduq tumani,1703211,1703211014.0,14690.4552314766,6011492.91449105,toracheki mfy,203649315.0,TOʻRACHEKI,705.0,1.0,toracheki,toracheki mfy
199,Andijon viloyati,Katta polvon MFY,1703,Jalaquduq tumani,1703211,1703211008.0,25093.7903701201,19823785.739752576,katta polvon mfy,203831762.0,KATTAPOLVON,699.0,1.0,kattapolvon,katta polvon mfy
200,Andijon viloyati,Dostonobod MFY,1703,Jalaquduq tumani,1703211,1703211004.0,37529.7583036183,19808704.82648416,dostonobod mfy,203850004.0,DOSTONOBOD,695.0,1.0,dostonobod,dostonobod mfy
201,Andijon viloyati,Navoiy Yujniy MFY,1703,Jalaquduq tumani,1703211,1703211062.0,8718.7571747143,1548998.6572437524,navoiy yujniy mfy,,,,,,
202,Andijon viloyati,G‘ayrat MFY,1703,Jalaquduq tumani,1703211,1703211039.0,32299.116603608,23681273.03387684,gayrat mfy,,,,,,
203,Andijon viloyati,Dexqonobod MFY,1703,Jalaquduq tumani,1703211,1703211041.0,26805.6405032406,28401001.86984477,dehqonobod mfy,204630427.0,DEXQONOBOD,731.0,3.0,dehqonobod,dehqonobod mfy
204,Andijon viloyati,Tuyalas MFY,1703,Jalaquduq tumani,1703211,1703211059.0,10823.7177702117,1843776.3850631344,tuyalas mfy,,,,,,
205,Andijon viloyati,Yangichek MFY,1703,Jalaquduq tumani,1703211,1703211061.0,5463.1819940599,1143693.0366900477,yangichek mfy,,,,,,
206,Andijon viloyati,O‘roqchitepa MFY,1703,Jalaquduq tumani,1703211,1703211060.0,6164.5200469422,1151159.862032076,oroqchitepa mfy,202933905.0,OʻROQCHI-TEPA,750.0,4.0,oroqchitepa,oroqchitepa mfy
207,Andijon viloyati,Qadaqsin MFY,1703,Jalaquduq tumani,1703211,1703211025.0,5984.5565957559,1433451.179599064,qadaqsin mfy,203857208.0,QADAQSIN,716.0,2.0,qadaqsin,qadaqsin mfy
208,Andijon viloyati,Namuna MFY,1703,Jalaquduq tumani,1703211,1703211013.0,6880.4492307147,1687419.8768936207,namuna mfy,,,,,,
209,Andijon viloyati,Boycheki MFY,1703,Jalaquduq tumani,1703211,1703211002.0,7653.4788781208,1866438.0921626012,boycheki mfy,203828986.0,BOYCHEKI,693.0,1.0,boycheki,boycheki mfy
210,Andijon viloyati,So‘fiqishloq MFY,1703,Jalaquduq tumani,1703211,1703211047.0,7385.2953441386,1033021.9205445276,sofiqishloq mfy,,,,,,
211,Andijon viloyati,Bozorboshi MFY,1703,Jalaquduq tumani,1703211,1703211037.0,6250.7193690247,1027906.0663971988,bozorboshi mfy,203845104.0,BOZORBOSHI,727.0,3.0,bozorboshi,bozorboshi mfy
212,Andijon viloyati,Birlashgan MFY,1703,Jalaquduq tumani,1703211,1703211053.0,9903.7345427042,1375316.5935871103,birlashgan mfy,203660708.0,BIRLASHGAN,743.0,4.0,birlashgan,birlashgan mfy
213,Andijon viloyati,Olmazor MFY,1703,Jalaquduq tumani,1703211,1703211045.0,17693.7048150223,8827180.617123837,olmazor mfy,,,,,,
214,Andijon viloyati,Buzrukxonto‘ra MFY,1703,Jalaquduq tumani,1703211,1703211038.0,26948.4622599257,20955254.766281668,buzrukhontora mfy,204028059.0,BUZRUKXONTOʻRA,728.0,3.0,buzrukhontora,buzrukhontora mfy
215,Andijon viloyati,A.Raxmonov MFY,1703,Jalaquduq tumani,1703211,1703211036.0,28117.0386538299,13987337.34460404,arahmonov mfy,,,,,,
216,Andijon viloyati,Ittifoq MFY,1703,Jalaquduq tumani,1703211,1703211042.0,15598.7638481928,5868372.455423205,ittifoq mfy,,,,,,
217,Andijon viloyati,Ko‘kalam MFY,1703,Jalaquduq tumani,1703211,1703211043.0,16599.8518898274,6887543.200178051,kokalam mfy,,,,,,
218,Andijon viloyati,Toshloq MFY,1703,Jalaquduq tumani,1703211,1703211048.0,6235.0169844016,1307154.181220485,toshloq mfy,,,,,,
219,Andijon viloyati,Delvarzin MFY,1703,Jalaquduq tumani,1703211,1703211040.0,13508.58921883,6134078.784959719,delvarzin mfy,203660730.0,DELVARZIN,730.0,3.0,delvarzin,delvarzin mfy
220,Andijon viloyati,Navoiy MFY,1703,Jalaquduq tumani,1703211,1703211035.0,4297.8713526305,858350.7525828585,navoiy mfy,,,,,,
221,Andijon viloyati,Guliston MFY,1703,Jalaquduq tumani,1703211,1703211034.0,4551.4944579459,1151913.0915671322,guliston mfy,203685683.0,GULISTON,713.0,2.0,guliston,guliston mfy
222,Andijon viloyati,Guzar MFY,1703,Paxtaobod tumani,1703232,1703232041.0,9204.1917781743,1032754.446156735,guzar mfy,,,,,,
223,Andijon viloyati,Mustaqillik MFY,1703,Paxtaobod tumani,1703232,1703232010.0,7166.2587607882,2360417.809046783,mustaqillik mfy,202910775.0,MUSTAQILLIK,10492.0,1.0,mustaqillik,mustaqillik mfy
224,Andijon viloyati,Ma`shal MFY,1703,Paxtaobod tumani,1703232,1703232053.0,10682.0610212082,3189672.425674987,mashal mfy,,,,,,
225,Andijon viloyati,Qashqar MFY,1703,Paxtaobod tumani,1703232,1703232007.0,9409.543103365,2552043.301323167,qashqar mfy,,,,,,
226,Andijon viloyati,Navro`z MFY,1703,Paxtaobod tumani,1703232,1703232001.0,5118.9489650265,1227059.272903324,navroz mfy,,,,,,
227,Andijon viloyati,Muazzimboy MFY,1703,Paxtaobod tumani,1703232,1703232008.0,5543.3074708147,760915.207997856,muazzimboy mfy,202910712.0,MUAZZIMBOY,10490.0,1.0,muazzimboy,muazzimboy mfy
228,Andijon viloyati,Nodirabegim MFY,1703,Paxtaobod tumani,1703232,1703232006.0,11394.450263666,3995809.493783162,nodirabegim mfy,202910729.0,NODIRABEGIM,10488.0,1.0,nodirabegim,nodirabegim mfy
229,Andijon viloyati,Qo`qonqishloq MFY,1703,Paxtaobod tumani,1703232,1703232005.0,4478.4019086182,564122.733913679,qoqonqishloq mfy,,,,,,
230,Andijon viloyati,Z.Xabibiy MFY,1703,Paxtaobod tumani,1703232,1703232004.0,6025.2225012768,917269.7577424408,zhabibiy mfy,202910736.0,Z.XABIBIY,10486.0,1.0,zhabibiy,zhabibiy mfy
231,Andijon viloyati,Bobur MFY,1703,Paxtaobod tumani,1703232,1703232011.0,4010.5922091411,631827.2972955545,bobur mfy,,,,,,
232,Andijon viloyati,To`pabjuvoz MFY,1703,Paxtaobod tumani,1703232,1703232054.0,7755.2093127665,2166374.446910803,topabjuvoz mfy,,,,,,
233,Andijon viloyati,Boyto`pi MFY,1703,Paxtaobod tumani,1703232,1703232014.0,7745.6975628003,2850400.2339363075,boytopi mfy,,,,,,
234,Andijon viloyati,Teraktagi MFY,1703,Paxtaobod tumani,1703232,1703232015.0,10387.7153498335,4289041.219450938,teraktagi mfy,202911085.0,TERAKTAGI,1167.0,1.0,teraktagi,teraktagi mfy
235,Andijon viloyati,Shomat MFY,1703,Paxtaobod tumani,1703232,1703232003.0,9215.7977180746,2948976.3147831955,shomat mfy,,,,,,
236,Andijon viloyati,Qumshaydon MFY,1703,Paxtaobod tumani,1703232,1703232016.0,13496.9061407871,4473334.363613511,qumshaydon mfy,202911093.0,QUMSHAYDON,1163.0,1.0,qumshaydon,qumshaydon mfy
237,Andijon viloyati,Qoraqo`rg`on MFY,1703,Paxtaobod tumani,1703232,1703232031.0,14076.1775076323,8731392.403049186,qoraqorgon mfy,202911172.0,QORAQOʻRGʻON,1177.0,2.0,qoraqorgon,qoraqorgon mfy
238,Andijon viloyati,Qayir MFY,1703,Paxtaobod tumani,1703232,1703232032.0,16477.5942979568,9321974.242039615,qayir mfy,,,,,,
239,Andijon viloyati,Bodrog`obod MFY,1703,Paxtaobod tumani,1703232,1703232051.0,30742.3714411056,25358318.3962185,bodrogobod mfy,202910919.0,BODROGʻOBOD,1191.0,3.0,bodrogobod,bodrogobod mfy
240,Andijon viloyati,Bo`stonobod MFY,1703,Paxtaobod tumani,1703232,1703232033.0,18328.7803772148,13472320.783131272,bostonobod mfy,205640224.0,BOʻSTONOBOD,1172.0,2.0,bostonobod,bostonobod mfy
241,Andijon viloyati,Tinchlik MFY,1703,Paxtaobod tumani,1703232,1703232020.0,27170.8179301298,22910365.478582986,tinchlik mfy,202910980.0,TINCHLIK,1168.0,1.0,tinchlik,tinchlik mfy
242,Andijon viloyati,Axillik MFY,1703,Paxtaobod tumani,1703232,1703232023.0,16668.3131169711,4476245.938319115,ahillik mfy,,,,,,
243,Andijon viloyati,Andijon MFY,1703,Paxtaobod tumani,1703232,1703232022.0,10820.373117639,3609220.987300346,andijon mfy,,,,,,
244,Andijon viloyati,Soy bo`yi MFY,1703,Paxtaobod tumani,1703232,1703232021.0,10571.0370604447,2701380.8984658616,soy boyi mfy,,,,,,
245,Andijon viloyati,Ma`rifat MFY,1703,Paxtaobod tumani,1703232,1703232062.0,22909.3996028514,9461043.138059266,marifat mfy,,,,,,
246,Andijon viloyati,Sanoat MFY,1703,Paxtaobod tumani,1703232,1703232064.0,8708.3085086848,1243766.5264793593,sanoat mfy,,,,,,
247,Andijon viloyati,Mustaxkam MFY,1703,Paxtaobod tumani,1703232,1703232061.0,18145.624536685,9296935.663444111,mustahkam mfy,202911046.0,MUSTAHKAM,9755.0,4.0,mustahkam,mustahkam mfy
248,Andijon viloyati,Toshqo`rg`on MFY,1703,Paxtaobod tumani,1703232,1703232066.0,13900.027887362,2364305.20130559,toshqorgon mfy,202910997.0,TOSHQOʻRGʻON,9749.0,4.0,toshqorgon,toshqorgon mfy
249,Andijon viloyati,Guldiyor MFY,1703,Paxtaobod tumani,1703232,1703232063.0,9707.5061912663,2641173.9564631623,guldiyor mfy,202911022.0,GULDIYOR,9758.0,4.0,guldiyor,guldiyor mfy
250,Andijon viloyati,Chorbog` MFY,1703,Paxtaobod tumani,1703232,1703232060.0,4465.7822640839,1082824.2482389712,chorbog mfy,,,,,,
251,Andijon viloyati,To`raobod MFY,1703,Paxtaobod tumani,1703232,1703232028.0,13854.9225624218,7404081.0041857315,toraobod mfy,202911140.0,TOʻRAOBOD,1184.0,2.0,toraobod,toraobod mfy
252,Andijon viloyati,Fayziobod MFY,1703,Paxtaobod tumani,1703232,1703232027.0,17229.4845466424,7398868.630491288,fayziobod mfy,202911133.0,FAYZIOBOD,1186.0,2.0,fayziobod,fayziobod mfy
253,Andijon viloyati,Uchko`za MFY,1703,Paxtaobod tumani,1703232,1703232026.0,8106.1399598232,3182110.032217087,uchkoza mfy,,,,,,
254,Andijon viloyati,Eskiqo`rg`on MFY,1703,Paxtaobod tumani,1703232,1703232025.0,15645.6587449245,9240559.413984053,eskiqorgon mfy,202911118.0,ESKIQOʻRGʻON,1188.0,2.0,eskiqorgon,eskiqorgon mfy
255,Andijon viloyati,Ko`kto`nlik MFY,1703,Paxtaobod tumani,1703232,1703232017.0,11826.8189434127,4897973.888937915,koktonlik mfy,202911101.0,KOʻKTOʻNLIK,1162.0,1.0,koktonlik,koktonlik mfy
256,Andijon viloyati,Ovushka MFY,1703,Paxtaobod tumani,1703232,1703232013.0,7574.5059888923,2534710.486200766,ovushka mfy,,,,,,
257,Andijon viloyati,Yangi chek MFY,1703,Paxtaobod tumani,1703232,1703232012.0,10796.898297948,5128377.254372284,yangi chek mfy,202911061.0,YANGI CHEK,1171.0,1.0,yangi chek,yangi chek mfy
258,Andijon viloyati,Shuvoqzor Boykechik MFY,1703,Paxtaobod tumani,1703232,1703232059.0,23756.8141781313,10158392.771070916,shuvoqzor boykechik mfy,202910862.0,SHUVOQZOR-BOYKECHIK,1224.0,4.0,shuvoqzorboykechik,shuvoqzor boykechik mfy
259,Andijon viloyati,Xayraobod MFY,1703,Paxtaobod tumani,1703232,1703232056.0,19167.8517817251,8721762.729138093,hayraobod mfy,202910847.0,XAYRAOBOD,1222.0,4.0,hayraobod,hayraobod mfy
260,Andijon viloyati,Obod MFY,1703,Paxtaobod tumani,1703232,1703232057.0,19030.3485226711,6273334.610883088,obod mfy,,,,,,
261,Andijon viloyati,Gulobod MFY,1703,Paxtaobod tumani,1703232,1703232055.0,10214.1115754399,3338499.4189885315,gulobod mfy,,,,,,
262,Andijon viloyati,Soxil MFY,1703,Paxtaobod tumani,1703232,1703232040.0,16526.1980071947,5749096.739855092,sohil mfy,,,,,,
263,Andijon viloyati,Lolazor MFY,1703,Paxtaobod tumani,1703232,1703232038.0,15137.8658429076,10261362.694482354,lolazor mfy,,,,,,
264,Andijon viloyati,Uchqo`rg`on MFY,1703,Paxtaobod tumani,1703232,1703232047.0,16599.8518319464,5096439.61796015,uchqorgon mfy,205487951.0,UCHQOʻRGʻON,1203.0,3.0,uchqorgon,uchqorgon mfy
265,Andijon viloyati,Do`ngqishloq MFY,1703,Paxtaobod tumani,1703232,1703232039.0,10089.5827269639,4069005.77026281,dongqishloq mfy,202911268.0,DOʻNGQISHLOQ,1193.0,3.0,dongqishloq,dongqishloq mfy
266,Andijon viloyati,Iltifot MFY,1703,Paxtaobod tumani,1703232,1703232037.0,12164.6235487954,4192030.387802547,iltifot mfy,,,,,,
267,Andijon viloyati,Navbaxor MFY,1703,Paxtaobod tumani,1703232,1703232034.0,22560.6355555592,15215772.647647904,navbahor mfy,202910790.0,NAVBAHOR,1180.0,2.0,navbahor,navbahor mfy
268,Andijon viloyati,Xayotbaxsh MFY,1703,Paxtaobod tumani,1703232,1703232035.0,31244.7997179659,27842786.55309328,hayotbahsh mfy,202910808.0,HAYOTBAXSH,1187.0,2.0,hayotbahsh,hayotbahsh mfy
269,Andijon viloyati,Durdiyor MFY,1703,Paxtaobod tumani,1703232,1703232067.0,32806.5406181616,36103488.887337685,durdiyor mfy,202910926.0,DURDIYOR,9760.0,4.0,durdiyor,durdiyor mfy
270,Andijon viloyati,Chorsu MFY,1703,Paxtaobod tumani,1703232,1703232024.0,18451.7028032647,5681328.855503039,chorsu mfy,,,,,,
271,Andijon viloyati,Yolg`izbog` MFY,1703,Paxtaobod tumani,1703232,1703232029.0,12613.7740990984,4865131.015931012,yolgizbog mfy,202911157.0,YOLGʻIZBOGʻ,1175.0,2.0,yolgizbog,yolgizbog mfy
272,Andijon viloyati,Nurdiyor MFY,1703,Paxtaobod tumani,1703232,1703232030.0,15904.7781518163,9354081.803891355,nurdiyor mfy,202911164.0,NURDIYOR,1181.0,2.0,nurdiyor,nurdiyor mfy
273,Andijon viloyati,Olmazor MFY,1703,Paxtaobod tumani,1703232,1703232049.0,20871.075778324,16825045.58747742,olmazor mfy,,,,,,
274,Andijon viloyati,Bog`iguliston MFY,1703,Paxtaobod tumani,1703232,1703232050.0,17715.8783126188,9704961.808369622,bogiguliston mfy,202910902.0,BOGʻIGULISTON,1190.0,3.0,bogiguliston,bogiguliston mfy
275,Andijon viloyati,Gulzor MFY,1703,Paxtaobod tumani,1703232,1703232048.0,14007.6724669973,7202368.650129452,gulzor mfy,,,,,,
276,Andijon viloyati,Qo`rg`oncha MFY,1703,Paxtaobod tumani,1703232,1703232018.0,5737.0886365417,1207837.0277956575,qorgoncha mfy,202910934.0,QOʻRGʻONCHA,1164.0,1.0,qorgoncha,qorgoncha mfy
