objectid,region_name,countryside_name,region_id,district_name,district_id,countryside_id_main,shape_Length,shape_Area,name_standardized_main,tin,name,countryside_id_new,sector,name_standardized_new,name_match
7385,Jizzax viloyati,Yangi Bo'ston MFY,1708,Arnasoy tumani,1708201,1708201005.0,38126.256169546,87120841.96358708,yangi boston mfy,,,,,,
7388,Jizzax viloyati,Baxtli MFY,1708,Arnasoy tumani,1708201,1708201012.0,40596.9998805666,56621756.02133057,bahtli mfy,,,,,,
7398,Jizzax viloyati,Yassikechuv MFY,1708,Forish tumani,1708235,1708235024.0,66766.4932349405,155450053.03192967,yassikechuv mfy,,,,,,
7403,Jizzax viloyati,O'xum MFY,1708,Forish tumani,1708235,1708235023.0,140447.442328992,767798469.4087185,ohum mfy,,,,,,
7410,Jizzax viloyati,Oqtepa MFY,1708,Forish tumani,1708235,1708235003.0,50416.7530204811,110222925.17600682,oqtepa mfy,,,,,,
7433,Andijon viloyati,A.Yassaviy MFY,1703,Qo'rg'ontepa tumani,1703220,1703220033.0,8749.8638020331,2808420.563177575,ayassaviy mfy,,,,,,
7469,Andijon viloyati,Oltinsoy MFY,1703,Qo'rg'ontepa tumani,1703220,1703220045.0,26126.9023555194,14204042.000608437,oltinsoy mfy,,,,,,
7473,Andijon viloyati,Mustakillik MFY,1703,Qo'rg'ontepa tumani,1703220,1703220032.0,14882.6996994227,5895054.390455346,mustakillik mfy,,,,,,
7475,Andijon viloyati,A.Temur MFY,1703,Qo'rg'ontepa tumani,1703220,1703220034.0,11590.5224956718,5543701.923196771,atemur mfy,,,,,,
7477,Andijon viloyati,M.Ulug‘bek MFY,1703,Qo'rg'ontepa tumani,1703220,1703220029.0,4849.2630302779,1471064.4642249916,mulugbek mfy,,,,,,
7487,Andijon viloyati,Mustakillik MFY,1703,Qo'rg'ontepa tumani,1703220,1703220063.0,5345.9823906993,663568.3807757932,mustakillik mfy,,,,,,
7492,Andijon viloyati,Fayzobod MFY,1703,Ulug'nor tumani,1703217,1703217009.0,21342.6007981231,14213699.385282565,fayzobod mfy,,,,,,
7495,Andijon viloyati,Mingbuloq MFY,1703,Ulug'nor tumani,1703217,1703217007.0,33148.143208672,20248853.57047061,mingbuloq mfy,,,,,,
7527,Andijon viloyati,Rovvot MFY,1703,Marhamat tumani,1703227,1703227011.0,27890.169155911,21518301.64891228,rovvot mfy,,,,,,
7564,Surxondaryo viloyati,Temir yoʻlchi MFY,1722,Termiz shahar,1722401,1722401012.0,10162.3419221903,1916782.778705025,temir yolchi mfy,,,,,,
7566,Surxondaryo viloyati,Buston MFY,1722,Termiz shahar,1722401,1722401028.0,3434.758860103,460192.8444635224,buston mfy,,,,,,
7569,Surxondaryo viloyati,A.Avloniy MFY,1722,Termiz shahar,1722401,1722401036.0,1849.8412168131,210561.1678049695,aavloniy mfy,,,,,,
7575,Surxondaryo viloyati,A.Navoiy MFY,1722,Termiz shahar,1722401,1722401033.0,6424.8984853006,1839406.1603641056,anavoiy mfy,,,,,,
7581,Surxondaryo viloyati,Faravon xayot MFY,1722,Termiz shahar,1722401,1722401003.0,3393.0169467214,691928.3242378962,faravon hayot mfy,,,,,,
7582,Surxondaryo viloyati,Tuprokkurgon MFY,1722,Termiz shahar,1722401,1722401006.0,5056.9374212418,1334340.6274095774,tuprokkurgon mfy,,,,,,
7587,Surxondaryo viloyati,Mexrabod MFY,1722,Termiz shahar,1722401,1722401005.0,3692.4240382849,875774.2395968052,mehrabod mfy,,,,,,
7589,Surxondaryo viloyati,Maʼrifat MFY,1722,Termiz shahar,1722401,1722401023.0,6707.8920182154,1552472.6731512242,maʼrifat mfy,,,,,,
7590,Surxondaryo viloyati,Abduraxmon-Jomiy MFY,1722,Termiz shahar,1722401,1722401019.0,7621.9718918954,1722066.4162069596,abdurahmonjomiy mfy,,,,,,
7593,Surxondaryo viloyati,Juyijangal MFY,1722,Termiz shahar,1722401,1722401021.0,7253.586728384,2232955.815584792,juyijangal mfy,,,,,,
7596,Surxondaryo viloyati,Ravon (Yulduz) MFY,1722,Termiz shahar,1722401,1722401030.0,6769.2287932815,1627746.6713658874,ravon yulduz mfy,,,,,,
7599,Surxondaryo viloyati,Kattabog' MFY,1722,Termiz shahar,1722401,1722401035.0,8631.9891051486,1886976.0658297483,kattabog mfy,,,,,,
7602,Surxondaryo viloyati,Qoʼngʼirot MFY,1722,Termiz tumani,1722220,1722220004.0,13883.8517712252,7448810.405361654,qoʼngʼirot mfy,,,,,,
7605,Surxondaryo viloyati,Navroʼz MFY,1722,Termiz tumani,1722220,1722220028.0,13172.7795817436,9420351.879082335,navroʼz mfy,,,,,,
7606,Surxondaryo viloyati,Joʼyjangal MFY,1722,Termiz tumani,1722220,1722220029.0,45511.7313170611,42284358.117648646,joʼyjangal mfy,,,,,,
7609,Surxondaryo viloyati,Doʼstlik MFY,1722,Termiz tumani,1722220,1722220015.0,18767.7680102383,13726989.286824398,doʼstlik mfy,,,,,,
7614,Surxondaryo viloyati,Yangi xayot MFY,1722,Termiz tumani,1722220,1722220019.0,19122.8118805899,14493792.998370934,yangi hayot mfy,,,,,,
7631,Surxondaryo viloyati,Dexkonobod MFY,1722,Muzrabot tumani,1722207,1722207015.0,26300.3034527117,28194096.09837578,dehkonobod mfy,,,,,,
7633,Surxondaryo viloyati,At Termiziy MFY,1722,Muzrabot tumani,1722207,1722207023.0,61920.1365905994,113630456.18830328,at termiziy mfy,,,,,,
7635,Surxondaryo viloyati,Mexnatabod MFY,1722,Muzrabot tumani,1722207,1722207030.0,30086.1699786985,30675060.171536826,mehnatabod mfy,,,,,,
7648,Surxondaryo viloyati,Mustakillik MFY,1722,Muzrabot tumani,1722207,1722207012.0,16193.3160878332,9407556.351578742,mustakillik mfy,,,,,,
7654,Surxondaryo viloyati,Yakkatol MFY,1722,Muzrabot tumani,1722207,1722207019.0,18494.3836430125,7775146.954356268,yakkatol mfy,,,,,,
7656,Surxondaryo viloyati,Yangier MFY,1722,Muzrabot tumani,1722207,1722207032.0,19999.6174776387,23822189.87126182,yangier mfy,,,,,,
7679,Surxondaryo viloyati,Yangi arik MFY,1722,Sho`rchi tumani,1722226,1722226012.0,22924.5952997563,12431129.971281512,yangi arik mfy,,,,,,
7681,Surxondaryo viloyati,Tula MFY,1722,Sho`rchi tumani,1722226,1722226011.0,17029.638931855,9889910.417541338,tula mfy,,,,,,
7683,Surxondaryo viloyati,Okkamar MFY,1722,Sho`rchi tumani,1722226,1722226038.0,22413.678538637,17342483.248720516,okkamar mfy,,,,,,
7685,Surxondaryo viloyati,Kora-arik MFY,1722,Sho`rchi tumani,1722226,1722226023.0,34288.5898114573,24133641.593630712,koraarik mfy,,,,,,
7686,Surxondaryo viloyati,Oynakul MFY,1722,Sho`rchi tumani,1722226,1722226020.0,31672.9333453188,27603764.11617708,oynakul mfy,,,,,,
7691,Surxondaryo viloyati,Dustlik MFY,1722,Sho`rchi tumani,1722226,1722226026.0,16678.5856992952,6908793.994335375,dustlik mfy,,,,,,
7695,Surxondaryo viloyati,Saurtepa MFY,1722,Sho`rchi tumani,1722226,1722226022.0,11734.8674463829,4175741.857041456,saurtepa mfy,,,,,,
7696,Surxondaryo viloyati,Shaldirok MFY,1722,Sho`rchi tumani,1722226,1722226028.0,92690.3269881929,158748798.738747,shaldirok mfy,,,,,,
7698,Surxondaryo viloyati,Gʼarmakurgon MFY,1722,Sho`rchi tumani,1722226,1722226019.0,13481.0263358857,4210077.417760469,gʼarmakurgon mfy,,,,,,
7701,Surxondaryo viloyati,Buston MFY,1722,Sho`rchi tumani,1722226,1722226044.0,5254.462361454,978004.8023140545,buston mfy,,,,,,
7702,Surxondaryo viloyati,Kokaydi MFY,1722,Sho`rchi tumani,1722226,1722226037.0,15047.6697267207,9865785.697521038,kokaydi mfy,,,,,,
7705,Surxondaryo viloyati,Kuklam MFY,1722,Sho`rchi tumani,1722226,1722226018.0,9199.5814072018,1903394.8193425925,kuklam mfy,,,,,,
7706,Surxondaryo viloyati,Navruz MFY,1722,Sho`rchi tumani,1722226,1722226002.0,8058.9109458936,1730033.2884840153,navruz mfy,,,,,,
7709,Surxondaryo viloyati,Okkurgon MFY,1722,Sho`rchi tumani,1722226,1722226039.0,15374.9138220022,7440156.194149679,okkurgon mfy,,,,,,
7711,Surxondaryo viloyati,Kushtegirmon MFY,1722,Sho`rchi tumani,1722226,1722226008.0,14296.4192722278,10432752.531619327,kushtegirmon mfy,,,,,,
7716,Surxondaryo viloyati,Jarkishlok MFY,1722,Sho`rchi tumani,1722226,1722226040.0,74026.8339328553,99105484.50372346,jarkishlok mfy,,,,,,
7728,Surxondaryo viloyati,Xalqobod MFY,1722,Oltinsoy tumani,1722201,1722201007.0,16343.0011648329,7049985.481840077,halqobod mfy,,,,,,
7732,Surxondaryo viloyati,Shodlik (A.Boʻtayev) MFY,1722,Oltinsoy tumani,1722201,1722201005.0,16363.8572811719,7190111.676290143,shodlik abotayev mfy,,,,,,
7741,Surxondaryo viloyati,Ipok MFY,1722,Oltinsoy tumani,1722201,1722201041.0,50780.1551940398,33479840.774421103,ipok mfy,,,,,,
7750,Surxondaryo viloyati,Olmazar MFY,1722,Oltinsoy tumani,1722201,1722201031.0,17266.390076527,9461508.319318945,olmazar mfy,,,,,,
7758,Surxondaryo viloyati,Paxlovon MFY,1722,Oltinsoy tumani,1722201,1722201026.0,41026.5095037514,34543318.77940942,pahlovon mfy,,,,,,
7762,Surxondaryo viloyati,Yangi qurylish MFY,1722,Oltinsoy tumani,1722201,1722201018.0,12578.373862943,6019904.29305504,yangi qurylish mfy,,,,,,
7764,Surxondaryo viloyati,Nurofshon (Jobu) MFY,1722,Oltinsoy tumani,1722201,1722201039.0,23094.2474204674,8497706.09592793,nurofshon jobu mfy,,,,,,
7766,Surxondaryo viloyati,Yakka tut MFY,1722,Oltinsoy tumani,1722201,1722201029.0,21284.0325690796,10310066.5033536,yakka tut mfy,,,,,,
7769,Surxondaryo viloyati,Togʻay Murod MFY,1722,Oltinsoy tumani,1722201,1722201027.0,11671.3914850364,5647649.441666847,togay murod mfy,,,,,,
7777,Surxondaryo viloyati,Xojaqishloq MFY,1722,Qumqo`rg`on tumani,1722214,1722214026.0,19129.6389557121,8252983.513572273,hojaqishloq mfy,,,,,,
7784,Surxondaryo viloyati,Yangihayot MFY,1722,Qumqo`rg`on tumani,1722214,1722214059.0,22590.0397184917,13150046.518925548,yangihayot mfy,,,,,,
7795,Surxondaryo viloyati,Yuksalish MFY,1722,Qumqo`rg`on tumani,1722214,1722214016.0,40705.6092811209,62804958.11823783,yuksalish mfy,,,,,,
7801,Surxondaryo viloyati,Xunarmandlar MFY,1722,Qumqo`rg`on tumani,1722214,1722214050.0,18292.8140859577,10898525.075687531,hunarmandlar mfy,,,,,,
7819,Surxondaryo viloyati,Buston MFY,1722,Qumqo`rg`on tumani,1722214,1722214002.0,68864.6866531723,127646768.34828836,buston mfy,,,,,,
7822,Surxondaryo viloyati,Yangiavlod MFY,1722,Qumqo`rg`on tumani,1722214,1722214017.0,27512.5912150396,37706670.79360555,yangiavlod mfy,,,,,,
7827,Surxondaryo viloyati,Besh qaxramon MFY,1722,Qumqo`rg`on tumani,1722214,1722214054.0,6674.239488729,1759277.4640213442,besh qahramon mfy,,,,,,
7833,Surxondaryo viloyati,Mexrobod MFY,1722,Qumqo`rg`on tumani,1722214,1722214051.0,17762.729504016,8751792.482124954,mehrobod mfy,,,,,,
7834,Surxondaryo viloyati,Baxoriston MFY,1722,Uzun tumani,1722221,1722221049.0,6187.6916972824,1177701.432882334,bahoriston mfy,,,,,,
7836,Surxondaryo viloyati,Karashik MFY,1722,Uzun tumani,1722221,1722221014.0,14071.7797024467,7303182.069077693,karashik mfy,,,,,,
7850,Surxondaryo viloyati,Yangi obod MFY,1722,Uzun tumani,1722221,1722221034.0,153166.6619080182,678246911.5460447,yangi obod mfy,,,,,,
7862,Surxondaryo viloyati,Beshkapa MFY,1722,Uzun tumani,1722221,1722221006.0,15372.3153873326,7222861.022487284,beshkapa mfy,,,,,,
7863,Surxondaryo viloyati,Navroʼz MFY,1722,Uzun tumani,1722221,1722221047.0,9061.585307832,1391333.2576046493,navroʼz mfy,,,,,,
7899,Surxondaryo viloyati,Qiron MFY,1722,Jarqo`rg`on tumani,1722212,1722212031.0,27186.0133945952,15918643.794575848,qiron mfy,,,,,,
7906,Surxondaryo viloyati,Bobotogʼ MFY,1722,Jarqo`rg`on tumani,1722212,1722212062.0,32163.9338069424,50476540.87685798,bobotogʼ mfy,,,,,,
7910,Surxondaryo viloyati,Maslaxattepa MFY,1722,Jarqo`rg`on tumani,1722212,1722212009.0,14840.7390292255,5708352.384511571,maslahattepa mfy,,,,,,
7914,Surxondaryo viloyati,Qumkishloq MFY,1722,Jarqo`rg`on tumani,1722212,1722212020.0,24295.9151826092,22460926.16770543,qumkishloq mfy,,,,,,
7929,Surxondaryo viloyati,Yangiturmush MFY,1722,Jarqo`rg`on tumani,1722212,1722212061.0,24655.3390774314,14980345.177008389,yangiturmush mfy,,,,,,
7945,Surxondaryo viloyati,Xoʻjaqishloq MFY,1722,Jarqo`rg`on tumani,1722212,1722212015.0,13198.5193444825,9061339.666621828,hojaqishloq mfy,,,,,,
7957,Surxondaryo viloyati,Nixolzor MFY,1722,Sariosiyo tumani,1722217,1722217041.0,38393.8440545958,21926627.85486805,niholzor mfy,,,,,,
7960,Surxondaryo viloyati,Xalkobod MFY,1722,Sariosiyo tumani,1722217,1722217022.0,12508.2732178933,5513040.980219928,halkobod mfy,,,,,,
7961,Surxondaryo viloyati,Bogiobod MFY,1722,Sariosiyo tumani,1722217,1722217008.0,80076.7789030926,92886884.86444268,bogiobod mfy,,,,,,
7964,Surxondaryo viloyati,Galabuta MFY,1722,Sariosiyo tumani,1722217,1722217059.0,26311.4875207368,17912525.523559436,galabuta mfy,,,,,,
7968,Surxondaryo viloyati,Shokishlok MFY,1722,Sariosiyo tumani,1722217,1722217037.0,27402.2980851888,16976334.16621062,shokishlok mfy,,,,,,
7972,Surxondaryo viloyati,Neloba MFY,1722,Sariosiyo tumani,1722217,1722217035.0,14931.3234267668,7558833.967289485,neloba mfy,,,,,,
7985,Surxondaryo viloyati,A.Navoiy MFY,1722,Sariosiyo tumani,1722217,1722217053.0,18165.8192789745,4719617.451057178,anavoiy mfy,,,,,,
7986,Surxondaryo viloyati,S.Sheroziy MFY,1722,Sariosiyo tumani,1722217,1722217057.0,6924.4297931644,1044669.0269674776,ssheroziy mfy,,,,,,
7987,Surxondaryo viloyati,Tortuli MFY,1722,Sariosiyo tumani,1722217,1722217017.0,13694.9402759804,6247640.685434667,tortuli mfy,,,,,,
7988,Surxondaryo viloyati,Dustlik MFY,1722,Sariosiyo tumani,1722217,1722217016.0,21044.7553931748,7313864.248264381,dustlik mfy,,,,,,
7990,Surxondaryo viloyati,Xumoyun MFY,1722,Sariosiyo tumani,1722217,1722217002.0,29202.0897842117,47306741.9635044,humoyun mfy,,,,,,
7991,Surxondaryo viloyati,Sangardak MFY,1722,Sariosiyo tumani,1722217,1722217015.0,148894.5092532929,926970390.842152,sangardak mfy,,,,,,
7998,Surxondaryo viloyati,Nurbulok MFY,1722,Sariosiyo tumani,1722217,1722217061.0,13657.3825538577,10184898.004563622,nurbulok mfy,,,,,,
8012,Surxondaryo viloyati,Toltugʻay MFY,1722,Uzun tumani,1722221,1722221037.0,47121.8721965611,95184621.88791186,toltugay mfy,,,,,,
8013,Surxondaryo viloyati,Yuksalish MFY,1722,Uzun tumani,1722221,1722221052.0,59007.2116124928,125065860.7593972,yuksalish mfy,,,,,,
8015,Buxoro viloyati,Ibn Sino MFY,1706,Peshku tumani,1706240,1706240008.0,20457.1369354871,17210147.435392212,ibn sino mfy,,,,,,
8031,Buxoro viloyati,Mahallai Mirishkor MFY,1706,Peshku tumani,1706240,1706240021.0,16845.4239115765,5218871.236995156,mahallai mirishkor mfy,,,,,,
8058,Buxoro viloyati,Ko'kin MFY,1706,Vobkent tumani,1706212,1706212016.0,25260.1030323389,20325878.638177983,kokin mfy,,,,,,
8073,Buxoro viloyati,Xayrabod MFY,1706,Vobkent tumani,1706212,1706212029.0,24467.7912185542,16204472.61621062,hayrabod mfy,,,,,,
8112,Buxoro viloyati,Аsajam MFY,1706,Olot tumani,1706204,1706204011.0,18946.9782569595,11867837.42446057,аsajam mfy,,,,,,
8115,Buxoro viloyati,Аrabxona MFY,1706,Olot tumani,1706204,1706204026.0,60617.2128334705,83455640.50926173,аrabhona mfy,,,,,,
8119,Buxoro viloyati,Kattab ayot MFY (Paxtakor),1706,Olot tumani,1706204,1706204004.0,46974.3021564041,98096228.4561812,kattab ayot mfy pahtakor,,,,,,
8127,Buxoro viloyati,Maʼrifat MFY,1706,Olot tumani,1706204,1706204028.0,7675.6291073145,1593673.591292517,maʼrifat mfy,,,,,,
8141,Buxoro viloyati,Yangi-turmush MFY,1706,Buxoro tumani,1706207,1706207032.0,28439.810217907,21096222.41755506,yangiturmush mfy,,,,,,
8168,Buxoro viloyati,Bahouddin Naqshband MFY,1706,Buxoro tumani,1706207,0.0,4219.9265037213,761396.5068341463,bahouddin naqshband mfy,,,,,,
8186,Buxoro viloyati,Olmazar MFY,1706,G'ijduvon tumani,1706215,1706215048.0,9295.4023188702,2854659.9652055204,olmazar mfy,,,,,,
8193,Buxoro viloyati,Kalon MFY,1706,G'ijduvon tumani,1706215,1706215063.0,13953.0002157823,8297994.592592437,kalon mfy,,,,,,
8196,Buxoro viloyati,Fayzullo Xo'jaev MFY,1706,G'ijduvon tumani,1706215,1706215072.0,10297.5093245494,2208187.0003722287,fayzullo hojaev mfy,,,,,,
8217,Buxoro viloyati,Denov MFY,1706,G'ijduvon tumani,1706215,1706215024.0,14973.6967428094,6108539.570226874,denov mfy,,,,,,
8232,Buxoro viloyati,Sarmijan MFY,1706,G'ijduvon tumani,1706215,1706215014.0,13703.9239717339,5752439.381217319,sarmijan mfy,,,,,,
8234,Buxoro viloyati,Obad MFY,1706,G'ijduvon tumani,1706215,1706215012.0,17218.1049543925,9165663.145078022,obad mfy,,,,,,
8236,Buxoro viloyati,Mahalla MFY,1706,G'ijduvon tumani,1706215,1706215065.0,11798.4504737374,4330350.485230615,mahalla mfy,,,,,,
8237,Buxoro viloyati,Paxtaobad MFY,1706,G'ijduvon tumani,1706215,1706215049.0,24975.7330396429,14330994.459717987,pahtaobad mfy,,,,,,
8241,Buxoro viloyati,Tashlak MFY,1706,G'ijduvon tumani,1706215,1706215052.0,20393.4292107833,13413649.67966833,tashlak mfy,,,,,,
8243,Buxoro viloyati,Qurg'on MFY,1706,G'ijduvon tumani,1706215,1706215064.0,3256.3939893496,399790.2746235146,qurgon mfy,,,,,,
8292,Buxoro viloyati,Yangiqishlok MFY,1706,Shofirkon tumani,1706258,1706258010.0,56452.8759234194,116561180.91973588,yangiqishlok mfy,,,,,,
8295,Buxoro viloyati,Poykent MFY,1706,Qorako'l tumani,1706230,1706230022.0,14002.2559709519,6986573.194161292,poykent mfy,,,,,,
8300,Buxoro viloyati,Polvonlar MFY,1706,Qorako'l tumani,1706230,1706230011.0,12754.9437292014,5710234.619203589,polvonlar mfy,,,,,,
8313,Buxoro viloyati,Sho'robod MFY,1706,Qorako'l tumani,1706230,1706230029.0,34102.6233624869,47454753.01274991,shorobod mfy,,,,,,
8317,Buxoro viloyati,Yangiturmush MFY,1706,Qorako'l tumani,1706230,1706230050.0,19972.9164515011,11698852.86614195,yangiturmush mfy,,,,,,
8325,Buxoro viloyati,Oq oltin MFY,1706,Qorako'l tumani,1706230,1706230010.0,30262.263979073,21532741.756422862,oq oltin mfy,,,,,,
8357,Buxoro viloyati,Yangihayot MFY,1706,Kogon tumani,1706219,1706219002.0,30940.467432441,23382592.49446392,yangihayot mfy,,,,,,
8379,Buxoro viloyati,Poyjuy MFY,1706,Romitan tumani,1706242,1706242044.0,15477.9030963355,10667544.969037017,poyjuy mfy,,,,,,
8414,Buxoro viloyati,Chandir MFY,1706,Romitan tumani,1706242,1706242009.0,20815.1881976802,10340705.416277343,chandir mfy,,,,,,
8420,Buxoro viloyati,Mahtumquli MFY,1706,Kogon shahar,1706403,1706403003.0,8448.43480134,2457286.4262472666,mahtumquli mfy,,,,,,
8475,Buxoro viloyati,Dovut MFY,1706,Jondor tumani,1706246,1706246035.0,12349.6944490002,7092238.960554361,dovut mfy,,,,,,
8494,Buxoro viloyati,Toshmasjid MFY,1706,Buxoro shahar,1706401,1706401058.0,2862.8239132756,308869.0160648227,toshmasjid mfy,,,,,,
8501,Buxoro viloyati,Fayzulla Xo‘jaev MFY,1706,Buxoro shahar,1706401,1706401019.0,6505.7136310143,2010258.9687978064,fayzulla hojaev mfy,,,,,,
8503,Buxoro viloyati,S.Baxorziy MFY,1706,Buxoro shahar,1706401,1706401002.0,3831.0511529593,700666.2323501845,sbahorziy mfy,,,,,,
8511,Buxoro viloyati,Mirzo Ulug‘bek MFY,1706,Buxoro shahar,1706401,1706401020.0,4040.1410546222,718768.8649203313,mirzo ulugbek mfy,,,,,,
8514,Buxoro viloyati,Afshormahalla MFY,1706,Buxoro shahar,1706401,1706401052.0,8003.2619967905,2308114.76830077,afshormahalla mfy,,,,,,
8535,Buxoro viloyati,Olim Xo'jaev MFY,1706,Buxoro shahar,1706401,1706401043.0,4070.3552111881,905895.3049433518,olim hojaev mfy,,,,,,
8565,Toshkent viloyati,Хos MFY,1727,Bekobod tumani,1727220,1727220044.0,24381.8835913931,19688932.66723877,хos mfy,,,,,,
8570,Toshkent viloyati,Хamza MFY,1727,Bekobod tumani,1727220,1727220023.0,20792.9562776367,14747524.280844515,хamza mfy,,,,,,
8571,Toshkent viloyati,Хanabad MFY,1727,Bekobod tumani,1727220,1727220024.0,21572.9073443824,14707367.24482385,хanabad mfy,,,,,,
8574,Toshkent viloyati,Oq tepa MFY,1727,Bekobod tumani,1727220,1727220018.0,17904.8069972898,12681373.968797816,oq tepa mfy,,,,,,
8579,Toshkent viloyati,Yangi bozor MFY,1727,Bekobod tumani,1727220,1727220025.0,12570.1666308656,4640406.5225235885,yangi bozor mfy,,,,,,
8594,Toshkent viloyati,Beshyuz MFY,1727,Bekobod tumani,1727220,1727220047.0,19428.623932708,13807511.273323758,beshyuz mfy,,,,,,
8610,Toshkent viloyati,Хo'jaqo'rg'on MFY,1727,Qibray tumani,1727248,1727248012.0,12685.3329466942,5460844.888054479,хojaqorgon mfy,,,,,,
8615,Toshkent viloyati,Oq-oltin MFY,1727,Qibray tumani,1727248,1727248066.0,24762.1415155046,12773968.058039112,oqoltin mfy,,,,,,
8616,Toshkent viloyati,Darxon MFY,1727,Qibray tumani,1727248,1727248064.0,19042.5876285439,9331968.553361788,darhon mfy,,,,,,
8625,Toshkent viloyati,Qipchok MFY,1727,Qibray tumani,1727248,1727248032.0,17878.3100587798,12936044.574809728,qipchok mfy,,,,,,
8636,Toshkent viloyati,Yukori yuz MFY,1727,Qibray tumani,1727248,1727248020.0,6304.6056228978,1521907.556012388,yukori yuz mfy,,,,,,
8638,Toshkent viloyati,Yonarik MFY,1727,Qibray tumani,1727248,1727248001.0,13858.3823278152,4197029.576426322,yonarik mfy,,,,,,
8639,Toshkent viloyati,Yangi xayot MFY,1727,Qibray tumani,1727248,1727248007.0,7804.7655911341,1708442.8096961228,yangi hayot mfy,,,,,,
8661,Toshkent viloyati,Oʻymovut MFY,1727,Qibray tumani,1727248,1727248056.0,11940.1222118077,5882420.415347428,oymovut mfy,,,,,,
8669,Toshkent viloyati,A.Jomiy MFY,1727,Qibray tumani,1727248,1727248014.0,11060.6456906243,4415683.842511705,ajomiy mfy,,,,,,
8672,Toshkent viloyati,Хaydarobod MFY,1727,Qibray tumani,1727248,1727248022.0,11448.5719734343,4749078.513505834,хaydarobod mfy,,,,,,
8707,Toshkent viloyati,Sayid ota MFY,1727,Parkent tumani,1727249,1727249049.0,12541.1420199281,3557164.644091423,sayid ota mfy,,,,,,
8714,Toshkent viloyati,Samsarak MFY,1727,Parkent tumani,1727249,1727249060.0,46207.5189599768,41498822.97361112,samsarak mfy,,,,,,
8739,Toshkent viloyati,Sanganak MFY,1727,Parkent tumani,1727249,1727249015.0,26095.648601332,19956720.094143767,sanganak mfy,,,,,,
8750,Toshkent viloyati,Oqtepa MFY,1727,Parkent tumani,1727249,1727249059.0,27350.9436000243,24065897.796284843,oqtepa mfy,,,,,,
8770,Toshkent viloyati,Uchchinor MFY,1727,Quyichirchiq tumani,1727233,1727233030.0,31353.1388809255,42002448.53901377,uchchinor mfy,,,,,,
8805,Toshkent viloyati,A Qodiriy MFY,1727,Olmaliq Shahar,1727404,1727404036.0,23348.5378908814,5084596.431481447,a qodiriy mfy,,,,,,
8815,Toshkent viloyati,S Olloyor MFY,1727,Olmaliq Shahar,1727404,1727404019.0,5394.154475807,1316353.4602807695,s olloyor mfy,,,,,,
8820,Toshkent viloyati,H Olimjon MFY,1727,Olmaliq Shahar,1727404,1727404001.0,2063.5871405606,165371.5498714048,h olimjon mfy,,,,,,
8823,Toshkent viloyati,M Ulugbek MFY,1727,Olmaliq Shahar,1727404,1727404003.0,2486.3858817365,278002.4781696742,m ulugbek mfy,,,,,,
8824,Toshkent viloyati,A Navoiy MFY,1727,Olmaliq Shahar,1727404,1727404009.0,5055.4399103307,1007738.6002343494,a navoiy mfy,,,,,,
8826,Toshkent viloyati,Sh Rashidov MFY,1727,Olmaliq Shahar,1727404,1727404040.0,6821.2978992419,1414103.4811284477,sh rashidov mfy,,,,,,
8831,Toshkent viloyati,A Yassaviy MFY,1727,Olmaliq Shahar,1727404,1727404044.0,4659.4547424017,787546.753061112,a yassaviy mfy,,,,,,
8835,Toshkent viloyati,G Gulom MFY,1727,Olmaliq Shahar,1727404,1727404042.0,3064.1619000549,345225.3466170578,g gulom mfy,,,,,,
8843,Toshkent viloyati,A Avloniy MFY,1727,Olmaliq Shahar,1727404,1727404032.0,2484.0588486917,256692.292949175,a avloniy mfy,,,,,,
8844,Toshkent viloyati,Muqumiy MFY,1727,Olmaliq Shahar,1727404,1727404045.0,12712.5611300487,2856549.825275469,muqumiy mfy,,,,,,
8847,Toshkent viloyati,A Qahhor MFY,1727,Olmaliq Shahar,1727404,1727404035.0,4417.786438934,956629.6281758114,a qahhor mfy,,,,,,
8848,Toshkent viloyati,T Malik MFY,1727,Olmaliq Shahar,1727404,1727404020.0,28420.8307397009,29966520.842786923,t malik mfy,,,,,,
8850,Toshkent viloyati,U Nosir MFY,1727,Olmaliq Shahar,1727404,1727404028.0,22715.2790879994,18653398.26242172,u nosir mfy,,,,,,
8857,Toshkent viloyati,Qatag'on MFY,1727,Angren shahar,1727407,1727407008.0,18929.8744942676,2380164.211925216,qatagon mfy,,,,,,
8861,Toshkent viloyati,G'.G'ulom MFY,1727,Angren shahar,1727407,1727407018.0,10911.3820951586,5346568.967878799,ggulom mfy,,,,,,
8883,Toshkent viloyati,Navro'z 1 MFY,1727,Angren shahar,1727407,1727407006.0,5524.6351352241,1078613.1711570146,navroz 1 mfy,,,,,,
8893,Toshkent viloyati,Ko'k terak MFY,1727,Angren shahar,1727407,1727407041.0,11021.8548209169,4026522.223553974,kok terak mfy,,,,,,
8908,Farg'ona viloyati,Qorako'rpa MFY,1730,Dang'ara tumani,1730236,1730236016.0,32875.1245666661,22640942.79246392,qorakorpa mfy,,,,,,
8917,Farg'ona viloyati,Shodlik MFY,1730,Dang'ara tumani,1730236,1730236013.0,19318.2667604496,15320660.955984743,shodlik mfy,,,,,,
8927,Farg'ona viloyati,Yangizamon MFY,1730,Dang'ara tumani,1730236,1730236036.0,12865.1267545687,4134179.3192376248,yangizamon mfy,,,,,,
